Date,ID,replicate,Precursor.Ion.Name,MassFeature_Column,QC_area,ID_rep,PresAbs,LogArea,CultureID_short,Org_Name,Org_Type,Org_Type_Specific,BioVol_perFilter_uL,Species,biovolArea,LogBioArea
170821,2021,A,I329.0856R4.34_HILICNeg,I329.0856R4.34_HILICNeg_X_HILICNeg,1868833,2021_A,1,6.27157049430611,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,677315.309564417,5.8307908922078715
170821,2021,B,I329.0856R4.34_HILICNeg,I329.0856R4.34_HILICNeg_X_HILICNeg,1896132,2021_B,1,6.277868567641366,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,370660.0808031204,5.568975816079596
170821,2021,C,I329.0856R4.34_HILICNeg,I329.0856R4.34_HILICNeg_X_HILICNeg,518566,2021_C,1,5.7148040386646395,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,1.53228256,Lingulodinium polyedra,338427.1370940879,5.529465180069378
170821,449,A,I329.0856R4.34_HILICNeg,I329.0856R4.34_HILICNeg_X_HILICNeg,5498176,449_A,1,6.740218637763801,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,16217373.093826504,7.209980508121209
170821,449,B,I329.0856R4.34_HILICNeg,I329.0856R4.34_HILICNeg_X_HILICNeg,7162753,449_B,1,6.855079975228625,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,14883951.87432466,7.172718257106751
170821,449,C,I329.0856R4.34_HILICNeg,I329.0856R4.34_HILICNeg_X_HILICNeg,5397557,449_C,1,6.73219723732489,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,9789000.525943523,6.990738351841316
180227,3430,A,I329.0856R4.34_HILICNeg,I329.0856R4.34_HILICNeg_X_HILICNeg,NA,3430_A,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.169351485,Ostreococcus lucimarinus,NA,0
180227,3430,B,I329.0856R4.34_HILICNeg,I329.0856R4.34_HILICNeg_X_HILICNeg,NA,3430_B,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.172402985,Ostreococcus lucimarinus,NA,0
180227,3430,C,I329.0856R4.34_HILICNeg,I329.0856R4.34_HILICNeg_X_HILICNeg,NA,3430_C,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.175519802,Ostreococcus lucimarinus,NA,0
170821,1314,A,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,1314_A,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.56953488,Amphidinium carterae,NA,0
170821,1314,B,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,1314_B,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.5827728,Amphidinium carterae,NA,0
170821,1314,C,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,1314_C,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.66859104,Amphidinium carterae,NA,0
170821,1545,A,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,1545_A,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.557926221,Micromonas pusilla,NA,0
170821,1545,B,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,1545_B,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.571037924,Micromonas pusilla,NA,0
170821,1545,C,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,1545_C,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.536432713,Micromonas pusilla,NA,0
170821,1771,A,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,1771_A,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.45029728,Alexandrium tamarense,NA,0
170821,1771,B,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,1771_B,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.39780864,Alexandrium tamarense,NA,0
170821,1771,C,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,1771_C,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.23205504,Alexandrium tamarense,NA,0
170821,2021,A,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,2021_A,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,NA,0
170821,2021,B,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,2021_B,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,NA,0
170821,2021,C,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,2021_C,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,1.53228256,Lingulodinium polyedra,NA,0
170821,449,A,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,449_A,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,NA,0
170821,449,B,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,449_B,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,NA,0
170821,449,C,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,449_C,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,NA,0
180227,3430,A,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,3430_A,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.169351485,Ostreococcus lucimarinus,NA,0
180227,3430,B,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,3430_B,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.172402985,Ostreococcus lucimarinus,NA,0
180227,3430,C,I300.8705R4.81_HILICNeg,I300.8705R4.81_HILICNeg_X_HILICNeg,NA,3430_C,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.175519802,Ostreococcus lucimarinus,NA,0
170821,1314,A,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,1314_A,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.56953488,Amphidinium carterae,NA,0
170821,1314,B,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,1314_B,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.5827728,Amphidinium carterae,NA,0
170821,1314,C,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,1314_C,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.66859104,Amphidinium carterae,NA,0
170821,1545,A,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,1545_A,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.557926221,Micromonas pusilla,NA,0
170821,1545,B,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,1545_B,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.571037924,Micromonas pusilla,NA,0
170821,1545,C,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,1545_C,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.536432713,Micromonas pusilla,NA,0
170821,1771,A,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,1771_A,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.45029728,Alexandrium tamarense,NA,0
170821,1771,B,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,1771_B,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.39780864,Alexandrium tamarense,NA,0
170821,1771,C,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,1771_C,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.23205504,Alexandrium tamarense,NA,0
170821,2021,A,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,2021_A,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,NA,0
170821,2021,B,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,2021_B,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,NA,0
170821,2021,C,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,2021_C,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,1.53228256,Lingulodinium polyedra,NA,0
170821,449,A,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,449_A,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,NA,0
170821,449,B,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,449_B,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,NA,0
170821,449,C,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,449_C,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,NA,0
180227,3430,A,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,3430_A,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.169351485,Ostreococcus lucimarinus,NA,0
180227,3430,B,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,3430_B,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.172402985,Ostreococcus lucimarinus,NA,0
180227,3430,C,I292.0727R10.9_HILICNeg,I292.0727R10.9_HILICNeg_X_HILICNeg,NA,3430_C,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.175519802,Ostreococcus lucimarinus,NA,0
170821,1314,A,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,1314_A,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.56953488,Amphidinium carterae,NA,0
170821,1314,B,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,1314_B,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.5827728,Amphidinium carterae,NA,0
170821,1314,C,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,46257,1314_C,1,4.665177463158032,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.66859104,Amphidinium carterae,69185.79106294933,4.840016910980201
170821,1545,A,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,1545_A,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.557926221,Micromonas pusilla,NA,0
170821,1545,B,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,1545_B,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.571037924,Micromonas pusilla,NA,0
170821,1545,C,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,1545_C,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.536432713,Micromonas pusilla,NA,0
170821,1771,A,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,1771_A,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.45029728,Alexandrium tamarense,NA,0
170821,1771,B,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,1771_B,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.39780864,Alexandrium tamarense,NA,0
170821,1771,C,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,1771_C,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.23205504,Alexandrium tamarense,NA,0
170821,2021,A,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,2021_A,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,NA,0
170821,2021,B,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,2021_B,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,NA,0
170821,2021,C,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,2021_C,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,1.53228256,Lingulodinium polyedra,NA,0
170821,449,A,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,449_A,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,NA,0
170821,449,B,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,449_B,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,NA,0
170821,449,C,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,449_C,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,NA,0
180227,3430,A,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,3430_A,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.169351485,Ostreococcus lucimarinus,NA,0
180227,3430,B,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,3430_B,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.172402985,Ostreococcus lucimarinus,NA,0
180227,3430,C,I414.1638R9.08_HILICNeg,I414.1638R9.08_HILICNeg_X_HILICNeg,NA,3430_C,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.175519802,Ostreococcus lucimarinus,NA,0
170821,1314,A,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,NA,1314_A,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.56953488,Amphidinium carterae,NA,0
170821,1314,B,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,NA,1314_B,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.5827728,Amphidinium carterae,NA,0
170821,1314,C,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,46096,1314_C,1,4.663663240936338,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.66859104,Amphidinium carterae,68944.98616074782,4.838502688758507
170821,1545,A,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,NA,1545_A,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.557926221,Micromonas pusilla,NA,0
170821,1545,B,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,NA,1545_B,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.571037924,Micromonas pusilla,NA,0
170821,1545,C,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,NA,1545_C,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.536432713,Micromonas pusilla,NA,0
170821,1771,A,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,218608,1771_A,1,5.339666050991004,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.45029728,Alexandrium tamarense,485474.84008786373,5.686166727355983
170821,1771,B,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,235960,1771_B,1,5.37283838749711,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.39780864,Alexandrium tamarense,593149.5102771021,5.773164176170797
170821,1771,C,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,219198,1771_C,1,5.340836587253361,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.23205504,Alexandrium tamarense,944594.8685277425,5.975245581960416
170821,2021,A,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,5157854,2021_A,1,6.712469044686029,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,1869344.9220438995,6.27168944258779
170821,2021,B,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,4502579,2021_B,1,6.6534613414722665,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,880174.1102214577,5.944568589910497
170821,2021,C,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,1242106,2021_C,1,6.094158659649521,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,1.53228256,Lingulodinium polyedra,810624.6409278455,5.908819801054259
170821,449,A,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,321016,449_A,1,5.506526678942379,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,946866.0590508215,5.976288549299786
170821,449,B,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,323049,449_B,1,5.509268401017252,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,671284.5981215194,5.826906682895378
170821,449,C,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,278703,449_C,1,5.4451416435480136,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,505455.3038684053,5.70368275806444
180227,3430,A,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,NA,3430_A,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.169351485,Ostreococcus lucimarinus,NA,0
180227,3430,B,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,NA,3430_B,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.172402985,Ostreococcus lucimarinus,NA,0
180227,3430,C,I229.1557R2_HILICNeg,I229.1557R2_HILICNeg_X_HILICNeg,NA,3430_C,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.175519802,Ostreococcus lucimarinus,NA,0
170821,1314,A,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,1314_A,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.56953488,Amphidinium carterae,NA,0
170821,1314,B,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,1314_B,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.5827728,Amphidinium carterae,NA,0
170821,1314,C,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,1314_C,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.66859104,Amphidinium carterae,NA,0
170821,1545,A,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,1545_A,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.557926221,Micromonas pusilla,NA,0
170821,1545,B,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,1545_B,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.571037924,Micromonas pusilla,NA,0
170821,1545,C,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,1545_C,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.536432713,Micromonas pusilla,NA,0
170821,1771,A,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,1771_A,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.45029728,Alexandrium tamarense,NA,0
170821,1771,B,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,1771_B,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.39780864,Alexandrium tamarense,NA,0
170821,1771,C,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,1771_C,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.23205504,Alexandrium tamarense,NA,0
170821,2021,A,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,2021_A,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,NA,0
170821,2021,B,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,2021_B,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,NA,0
170821,2021,C,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,2021_C,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,1.53228256,Lingulodinium polyedra,NA,0
170821,449,A,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,449_A,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,NA,0
170821,449,B,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,449_B,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,NA,0
170821,449,C,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,449_C,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,NA,0
180227,3430,A,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,3430_A,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.169351485,Ostreococcus lucimarinus,NA,0
180227,3430,B,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,3430_B,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.172402985,Ostreococcus lucimarinus,NA,0
180227,3430,C,I192.9131R3.72_HILICNeg,I192.9131R3.72_HILICNeg_X_HILICNeg,NA,3430_C,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.175519802,Ostreococcus lucimarinus,NA,0
170821,1314,A,I243.1715R1.84_HILICNeg,I243.1715R1.84_HILICNeg_X_HILICNeg,NA,1314_A,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.56953488,Amphidinium carterae,NA,0
170821,1314,B,I243.1715R1.84_HILICNeg,I243.1715R1.84_HILICNeg_X_HILICNeg,NA,1314_B,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.5827728,Amphidinium carterae,NA,0
170821,1314,C,I243.1715R1.84_HILICNeg,I243.1715R1.84_HILICNeg_X_HILICNeg,NA,1314_C,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.66859104,Amphidinium carterae,NA,0
170821,1545,A,I243.1715R1.84_HILICNeg,I243.1715R1.84_HILICNeg_X_HILICNeg,NA,1545_A,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.557926221,Micromonas pusilla,NA,0
170821,1545,B,I243.1715R1.84_HILICNeg,I243.1715R1.84_HILICNeg_X_HILICNeg,NA,1545_B,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.571037924,Micromonas pusilla,NA,0
170821,1545,C,I243.1715R1.84_HILICNeg,I243.1715R1.84_HILICNeg_X_HILICNeg,NA,1545_C,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.536432713,Micromonas pusilla,NA,0
170821,1771,A,I243.1715R1.84_HILICNeg,I243.1715R1.84_HILICNeg_X_HILICNeg,161546,1771_A,1,5.208296209030021,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.45029728,Alexandrium tamarense,358754.11017361685,5.554796885395
170821,1771,B,I243.1715R1.84_HILICNeg,I243.1715R1.84_HILICNeg_X_HILICNeg,145902,1771_B,1,5.164061245169741,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.39780864,Alexandrium tamarense,366764.2814394378,5.564387033843428
170821,1771,C,I243.1715R1.84_HILICNeg,I243.1715R1.84_HILICNeg_X_HILICNeg,154063,1771_C,1,5.187698350430029,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.23205504,Alexandrium tamarense,663907.1489246689,5.822107345137083
170821,2021,A,I243.1715R1.84_HILICNeg,I243.1715R1.84_HILICNeg_X_HILICNeg,3197344,2021_A,1,6.504789364224366,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,1158803.4035914026,6.064009762126127
170821,2021,B,I243.1715R1.84_HILICNeg,I243.1715R1.84_HILICNeg_X_HILICNeg,2959814,2021_B,1,6.471264420075249,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,578590.9928223388,5.762371668513478
