Date,ID,replicate,Precursor.Ion.Name,MassFeature_Column,QC_area,ID_rep,PresAbs,LogArea,CultureID_short,Org_Name,Org_Type,Org_Type_Specific,BioVol_perFilter_uL,Species,biovolArea,LogBioArea,Column,z,Vol_recon_uL,RP_stdVolpersmpVol,Cells filtered,Identification,RFmax,RFmin,RF,RFFlag,RFratio,intracell_conc_umolL,Emperical.Formula,C,N,intracell_conc_umolCL,intracell_conc_umolNL,totalCmeasured_uM,totalNmeasured_uM,molFractionC,molFractionN,nmolC_filtered_final,molFractionC_pertotalC,umolCmetab_onfilter
161114,7803,B,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,224220512,7803_B,1,8.35067533993126,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.20472,Synechococcus sp.,101700221.34329984,8.00732189813483,HILIC,1,400,1.5,707997613.8,Adenosyl Methionine,6649955.5,6634122.5,6642039,NA,0.9643005449770172,6351.37939746898,C15H22N6O5S,15,6,95270.6909620347,38108.27638481388,4930501.574513404,555024.1733930432,0.019322717886250156,0.06866057049703907,33039.88864,0.006357321601971874,0.21004519777781713
161114,7803,F,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,496907808,7803_F,1,8.696275820944916,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.18928,Synechococcus sp.,226973163.77987283,8.35597451132839,HILIC,1,400,1.5,754840255.6,Adenosyl Methionine,6649955.5,6634122.5,6642039,NA,0.9643005449770172,14174.92171765869,C15H22N6O5S,15,6,212623.82576488034,85049.53030595214,6262638.653194774,756093.3570301211,0.03395115661932915,0.1124854880884292,35225.87859,0.01321452034421882,0.46549308927053723
161114,8102,A,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,276349952,8102_A,1,8.44145939348397,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.708,Synechococcus sp.,390324790.960452,8.591426135794203,HILIC,1,400,1.5,2204716157,Adenosyl Methionine,6649955.5,6634122.5,6642039,NA,0.9643005449770172,24376.55299941909,C15H22N6O5S,15,6,365648.29499128636,146259.31799651455,13720081.861333117,2086859.5308908296,0.02665059135119169,0.07008584709775842,47768.85007,0.0054194101904163905,0.2588789928538307
161114,8102,F,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,129124272,8102_F,1,8.111007885991189,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.75484,Synechococcus sp.,171061777.33029518,8.233152980032223,HILIC,1,400,1.5,2189278433,Adenosyl Methionine,6649955.5,6634122.5,6642039,NA,0.9643005449770172,10683.145364674683,C15H22N6O5S,15,6,160247.18047012025,64098.8721880481,11983957.231154906,1698724.548798922,0.013371808441832788,0.037733529095914355,47434.36605,0.002550070587610722,0.12096098170606556
161114,8501,B,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,17008130,8501_B,1,7.230656566679861,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.711258,Crocosphaera watsonii,4582847.648964314,6.661135419908132,HILIC,1,400,1.5,92781450,Adenosyl Methionine,6649955.5,6634122.5,6642039,NA,0.9643005449770172,286.20787403319383,C15H22N6O5S,15,6,4293.118110497908,1717.247244199163,712866.4531212196,164063.0812378006,0.006022331520442417,0.01046699373950015,15773,0.0010101356072104383,0.015932868932530243
161114,8501,C,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,68410016,8501_C,1,7.83511969199904,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,5.351031818,Crocosphaera watsonii,12784453.228231579,7.106682158640045,HILIC,1,400,1.5,133775795.5,Adenosyl Methionine,6649955.5,6634122.5,6642039,NA,0.9643005449770172,798.4143177781327,C15H22N6O5S,15,6,11976.21476667199,4790.485906668797,613246.5412452533,133369.3709417625,0.019529200674092983,0.035918936055870175,22742,0.0028179186648343716,0.06408510627566327
161114,8501,D,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,24122992,8501_D,1,7.382431172809033,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.515528571,Crocosphaera watsonii,6861839.269062792,6.836440540975089,HILIC,1,400,1.5,87888214.29,Adenosyl Methionine,6649955.5,6634122.5,6642039,NA,0.9643005449770172,428.535395367065,C15H22N6O5S,15,6,6428.030930505975,2571.21237220239,604378.7345706346,147516.02142890566,0.01063576622210675,0.017430055036032597,14941,0.0015124775042812042,0.022597926391465472
161114,MED4,D,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,11589582,MED4_D,1,7.064067772601465,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.390883343,Prochlorococcus marinus,29649720.83755434,7.472020608685764,HILIC,1,400,1.5,2171574129,Adenosyl Methionine,6649955.5,6634122.5,6642039,NA,0.9643005449770172,1851.6835418938438,C15H22N6O5S,15,6,27775.253128407658,11110.101251363063,8042080.774114449,1653992.031992632,0.003453739636364958,0.006717143152121639,5428.935323,0.001999818223935617,0.010856883795503194
161114,MED4,E,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,40754124,MED4_E,1,7.610171562519459,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.346499459,Prochlorococcus marinus,117616703.11871973,8.070469001648107,HILIC,1,400,1.5,1924996997,Adenosyl Methionine,6649955.5,6634122.5,6642039,NA,0.9643005449770172,7345.395075048943,C15H22N6O5S,15,6,110180.92612573414,44072.37045029366,10389935.887522778,2189066.4808949623,0.010604581906809442,0.020132952029979202,4812.492493,0.007933026669697049,0.03817763129468584
161114,MED4,F,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,81110488,MED4_F,1,7.909077014334817,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.395070736,Prochlorococcus marinus,205306241.66503692,8.31240215287511,HILIC,1,400,1.5,2194837423,Adenosyl Methionine,6649955.5,6634122.5,6642039,NA,0.9643005449770172,12821.779699784409,C15H22N6O5S,15,6,192326.69549676613,76930.67819870645,10197497.638423346,2147336.363253138,0.01886018534312719,0.03582609576925303,5487.093558,0.013847522069598233,0.07598264914235528
170821,1314P,A,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,17953818,1314P_A,1,7.254156818374644,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.3185,Prochlorococcus marinus,56369915.22762951,7.751047381703275,HILIC,1,400,3,1769468850,Adenosyl Methionine,48447808,8661105,28554456.5,NA,0.9643005449770172,818.8815052619277,C15H22N6O5S,15,6,12283.222578928915,4913.289031571567,1584896.7705309382,321534.4604395049,0.007750172003198702,0.015280754121519668,5898.2295,6.632848707207576e-4,0.003912206391388859
170821,1314P,B,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,14390729,1314P_B,1,7.158082794816248,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.34858,Prochlorococcus marinus,41283863.10172701,7.615780329250571,HILIC,1,400,3,1936571770,Adenosyl Methionine,48447808,8661105,28554456.5,NA,0.9643005449770172,599.7275643089737,C15H22N6O5S,15,6,8995.913464634605,3598.365385853842,1366623.2768574678,275877.4231748075,0.006582584693947691,0.013043348543870393,6455.239233,4.857752598031917e-4,0.0031357955155023307
170821,1314P,C,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,12877096,1314P_C,1,7.109817933413965,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.31701,Prochlorococcus marinus,40620472.54029841,7.608744971270915,HILIC,1,400,3,1761162141,Adenosyl Methionine,48447808,8661105,28554456.5,NA,0.9643005449770172,590.0905396775629,C15H22N6O5S,15,6,8851.358095163443,3540.5432380653774,1591603.5695597192,306315.70779273927,0.005561283138873563,0.011558477570667046,5870.54047,4.7797456538916646e-4,0.002805969029747763
170821,As9601,A,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,46359880,As9601_A,1,7.666142303145629,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.452556309,Prochlorococcus marinus,102440025.86648284,8.010469679457358,HILIC,1,400,3,2514201714,Adenosyl Methionine,48447808,8661105,28554456.5,NA,0.9643005449770172,1488.1385264084936,C15H22N6O5S,15,6,22322.077896127405,8928.831158450961,1672250.5525223322,301955.6430585264,0.013348524754533938,0.029570009250399522,10475.84048,9.64313765675239e-4,0.010101997181881903
170821,As9601,B,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,36775848,As9601_B,1,7.5655626957428606,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.487486222,Prochlorococcus marinus,75439769.04438542,7.877600350157394,HILIC,1,400,3,2708256789,Adenosyl Methionine,48447808,8661105,28554456.5,NA,0.9643005449770172,1095.9078327901957,C15H22N6O5S,15,6,16438.617491852936,6575.446996741174,1579720.1663342013,281764.06941449427,0.010406031297302073,0.02333671220182528,11284.40329,7.10148275461582e-4,0.008013599536006503
170821,As9601,C,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,40221512,As9601_C,1,7.604458392489318,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.467084563,Prochlorococcus marinus,86111841.80796829,7.93506287826234,HILIC,1,400,3,2594914240,Adenosyl Methionine,48447808,8661105,28554456.5,NA,0.9643005449770172,1250.940228592418,C15H22N6O5S,15,6,18764.10342888627,7505.641371554508,1609216.946223416,285920.41127936554,0.011660393878477806,0.02625080643235693,10812.14267,8.106092675308867e-4,0.008764423050168144
170821,Nat,A,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,9651782,Nat_A,1,6.984607504154045,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.062888292,Prochlorococcus marinus,153475022.0279476,8.186037704385715,HILIC,1,400,3,251553166,Adenosyl Methionine,48447808,8661105,28554456.5,NA,0.9643005449770172,2229.5200649291146,C15H22N6O5S,15,6,33442.80097393672,13377.120389574688,11340305.916407632,2317385.353452921,0.002949021059965434,0.005772505798244855,1886.648745,0.0011147600413275746,0.0021031606329468167
170821,Nat,B,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,8538492,Nat_B,1,6.931381175851965,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.054405,Prochlorococcus marinus,156943148.60766473,8.19574236121585,HILIC,1,400,3,217620000,Adenosyl Methionine,48447808,8661105,28554456.5,NA,0.9643005449770172,2279.9012780739176,C15H22N6O5S,15,6,34198.51917110877,13679.407668443506,13636562.460990861,2777391.73710655,0.0025078548401723695,0.004925271248446404,1632.15,0.0011399506390369588,0.0018605704355041726
170821,Nat,C,Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,10432257,Nat_C,1,7.018378277420344,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.054925488,Prochlorococcus marinus,189934716.64739692,8.278604353206664,HILIC,1,400,3,219701954,Adenosyl Methionine,48447808,8661105,28554456.5,NA,0.9643005449770172,2759.1672976915115,C15H22N6O5S,15,6,41387.50946537267,16555.00378614907,13370392.065889215,2631801.0095334738,0.0030954596739882615,0.006290370634474259,1647.764655,0.0013795836362870723,0.002273229154490213
161114,7803,B,Adenine,Adenine_X_HILICPos,110843776,7803_B,1,8.04471131202206,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.20472,Synechococcus sp.,50275670.37991219,7.701357870225628,HILIC,1,400,1.5,707997613.8,Adenine,1389108736,1368366336,1378737536,NA,0.9817366322832808,14.857346969339385,C5H5N5,5,5,74.28673484669693,74.28673484669693,4930501.574513404,555024.1733930432,1.5066770332393285e-5,1.3384414302634417e-4,33039.88864,4.957082387164174e-6,1.6378145005120965e-4
161114,7803,F,Adenine,Adenine_X_HILICPos,130417928,7803_F,1,8.115337296122057,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.18928,Synechococcus sp.,59571150.33252941,7.775035986505531,HILIC,1,400,1.5,754840255.6,Adenine,1389108736,1368366336,1378737536,NA,0.9817366322832808,17.60432517686923,C5H5N5,5,5,88.02162588434615,88.02162588434615,6262638.653194774,756093.3570301211,1.4055038260820537e-5,1.1641634603177655e-4,35225.87859,5.470523173005729e-6,1.9270398511608136e-4
161114,8102,A,Adenine,Adenine_X_HILICPos,NA,8102_A,0,0,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.708,Synechococcus sp.,NA,0,HILIC,1,400,1.5,2204716157,Adenine,1389108736,1368366336,1378737536,NA,0.9817366322832808,NA,C5H5N5,5,5,NA,NA,13720081.861333117,2086859.5308908296,NA,NA,47768.85007,NA,NA
161114,8102,F,Adenine,Adenine_X_HILICPos,NA,8102_F,0,0,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.75484,Synechococcus sp.,NA,0,HILIC,1,400,1.5,2189278433,Adenine,1389108736,1368366336,1378737536,NA,0.9817366322832808,NA,C5H5N5,5,5,NA,NA,11983957.231154906,1698724.548798922,NA,NA,47434.36605,NA,NA
161114,8501,B,Adenine,Adenine_X_HILICPos,NA,8501_B,0,0,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.711258,Crocosphaera watsonii,NA,0,HILIC,1,400,1.5,92781450,Adenine,1389108736,1368366336,1378737536,NA,0.9817366322832808,NA,C5H5N5,5,5,NA,NA,712866.4531212196,164063.0812378006,NA,NA,15773,NA,NA
161114,8501,C,Adenine,Adenine_X_HILICPos,NA,8501_C,0,0,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,5.351031818,Crocosphaera watsonii,NA,0,HILIC,1,400,1.5,133775795.5,Adenine,1389108736,1368366336,1378737536,NA,0.9817366322832808,NA,C5H5N5,5,5,NA,NA,613246.5412452533,133369.3709417625,NA,NA,22742,NA,NA
161114,8501,D,Adenine,Adenine_X_HILICPos,NA,8501_D,0,0,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.515528571,Crocosphaera watsonii,NA,0,HILIC,1,400,1.5,87888214.29,Adenine,1389108736,1368366336,1378737536,NA,0.9817366322832808,NA,C5H5N5,5,5,NA,NA,604378.7345706346,147516.02142890566,NA,NA,14941,NA,NA
161114,MED4,D,Adenine,Adenine_X_HILICPos,NA,MED4_D,0,0,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.390883343,Prochlorococcus marinus,NA,0,HILIC,1,400,1.5,2171574129,Adenine,1389108736,1368366336,1378737536,NA,0.9817366322832808,NA,C5H5N5,5,5,NA,NA,8042080.774114449,1653992.031992632,NA,NA,5428.935323,NA,NA
161114,MED4,E,Adenine,Adenine_X_HILICPos,NA,MED4_E,0,0,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.346499459,Prochlorococcus marinus,NA,0,HILIC,1,400,1.5,1924996997,Adenine,1389108736,1368366336,1378737536,NA,0.9817366322832808,NA,C5H5N5,5,5,NA,NA,10389935.887522778,2189066.4808949623,NA,NA,4812.492493,NA,NA
161114,MED4,F,Adenine,Adenine_X_HILICPos,NA,MED4_F,0,0,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.395070736,Prochlorococcus marinus,NA,0,HILIC,1,400,1.5,2194837423,Adenine,1389108736,1368366336,1378737536,NA,0.9817366322832808,NA,C5H5N5,5,5,NA,NA,10197497.638423346,2147336.363253138,NA,NA,5487.093558,NA,NA
170821,1314P,A,Adenine,Adenine_X_HILICPos,91049656,1314P_A,1,7.959278309300801,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.3185,Prochlorococcus marinus,285870191.52276295,8.456168872629432,HILIC,1,400,3,1769468850,Adenine,991694976,887687744,939691360,NA,0.9817366322832808,123.95060010855393,C5H5N5,5,5,619.7530005427697,619.7530005427697,1584896.7705309382,321534.4604395049,3.9103682464767294e-4,0.0019274854698175443,5898.2295,3.346620043741467e-5,1.9739133067287214e-4
170821,1314P,B,Adenine,Adenine_X_HILICPos,49856588,1314P_B,1,7.6977225536808715,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.34858,Prochlorococcus marinus,143027678.00791785,8.155420088115195,HILIC,1,400,3,1936571770,Adenine,991694976,887687744,939691360,NA,0.9817366322832808,62.01544283711295,C5H5N5,5,5,310.07721418556474,310.07721418556474,1366623.2768574678,275877.4231748075,2.2689297002066524e-4,0.0011239673425146022,6455.239233,1.6744029372025622e-5,1.0808671532080416e-4
170821,1314P,C,Adenine,Adenine_X_HILICPos,105920704,1314P_C,1,8.024980858635459,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.31701,Prochlorococcus marinus,334124172.7390303,8.523907896492409,HILIC,1,400,3,1761162141,Adenine,991694976,887687744,939691360,NA,0.9817366322832808,144.8730680913935,C5H5N5,5,5,724.3653404569675,724.3653404569675,1591603.5695597192,306315.70779273927,4.5511668502813587e-4,0.0023647672059543576,5870.54047,3.911582890054811e-5,2.2963105657826326e-4
170821,As9601,A,Adenine,Adenine_X_HILICPos,92142664,As9601_A,1,7.964460764284957,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.452556309,Prochlorococcus marinus,203604860.14128244,8.308788140596686,HILIC,1,400,3,2514201714,Adenine,991694976,887687744,939691360,NA,0.9817366322832808,88.28113370302412,C5H5N5,5,5,441.4056685151206,441.4056685151206,1672250.5525223322,301955.6430585264,2.6395905078298716e-4,0.0014618228824740506,10475.84048,1.9068724890977005e-5,1.997609201148805e-4
170821,As9601,B,Adenine,Adenine_X_HILICPos,134915648,As9601_B,1,8.130062323622495,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.487486222,Prochlorococcus marinus,276757869.0665026,8.442099978037028,HILIC,1,400,3,2708256789,Adenine,991694976,887687744,939691360,NA,0.9817366322832808,119.99958363209072,C5H5N5,5,5,599.9979181604535,599.9979181604535,1579720.1663342013,281764.06941449427,3.798127864334167e-4,0.002129433747202932,11284.40329,2.5919910057725763e-5,2.924907183319047e-4
170821,As9601,C,Adenine,Adenine_X_HILICPos,78139744,As9601_C,1,7.892871984063459,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.467084563,Prochlorococcus marinus,167292499.45260984,8.22347646983648,HILIC,1,400,3,2594914240,Adenine,991694976,887687744,939691360,NA,0.9817366322832808,72.53643897027219,C5H5N5,5,5,362.6821948513609,362.6821948513609,1609216.946223416,285920.41127936554,2.253780608652675e-4,0.0012684725558015284,10812.14267,1.5667870806039667e-5,1.6940325449002876e-4
170821,Nat,A,Adenine,Adenine_X_HILICPos,58151236,Nat_A,1,7.764558950058016,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.062888292,Prochlorococcus marinus,924675073.0644745,8.965989150289685,HILIC,1,400,3,251553166,Adenine,991694976,887687744,939691360,NA,0.9817366322832808,400.93032995584707,C5H5N5,5,5,2004.6516497792354,2004.6516497792354,11340305.916407632,2317385.353452921,1.7677227268435687e-4,8.650488995247553e-4,1886.648745,6.682172219058101e-5,1.2606911830959829e-4
170821,Nat,B,Adenine,Adenine_X_HILICPos,50059508,Nat_B,1,7.69948657691553,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.054405,Prochlorococcus marinus,920126973.6237478,8.963847762279414,HILIC,1,400,3,217620000,Adenine,991694976,887687744,939691360,NA,0.9817366322832808,398.95831723207016,C5H5N5,5,5,1994.7915861603508,1994.7915861603508,13636562.460990861,2777391.73710655,1.4628258344921664e-4,7.18224786049986e-4,1632.15,6.64930528720117e-5,1.085266362450539e-4
170821,Nat,C,Adenine,Adenine_X_HILICPos,39126796,Nat_C,1,7.592474286017446,Nat,Prochlorococcus marinus NATL2A,Cyanobacteria,Prochlorococcus,0.054925488,Prochlorococcus marinus,712361372.1920868,8.852700361803766,HILIC,1,400,3,219701954,Adenine,991694976,887687744,939691360,NA,0.9817366322832808,308.87312562048373,C5H5N5,5,5,1544.3656281024187,1544.3656281024187,13370392.065889215,2631801.0095334738,1.1550638309570832e-4,5.868094215740804e-4,1647.764655,5.1478853801456175e-5,8.482503577395186e-5
161114,7803,B,Adenosine,Adenosine_X_HILICPos,3331929856,7803_B,1,9.522695850035833,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.20472,Synechococcus sp.,1511271207.2281287,9.179342408239403,HILIC,1,400,1.5,707997613.8,Adenosine,646666240,644842304,645754272,NA,0.8463268927702063,1106.1065662196988,C10H13N5O4,10,5,11061.065662196988,5530.532831098494,4930501.574513404,555024.1733930432,0.0022433956251780764,0.00996449001002704,33039.88864,7.380942760574312e-4,0.024386552686758944
161114,7803,F,Adenosine,Adenosine_X_HILICPos,4388692992,7803_F,1,9.642335201135754,7803,Synechococcus sp. 7803,Cyanobacteria,Synechococcus,2.18928,Synechococcus sp.,2004628458.6713438,9.30203389151923,HILIC,1,400,1.5,754840255.6,Adenosine,646666240,644842304,645754272,NA,0.8463268927702063,1467.1970790961661,C10H13N5O4,10,5,14671.97079096166,7335.98539548083,6262638.653194774,756093.3570301211,0.002342777797578504,0.009702486243624782,35225.87859,9.118595049707333e-4,0.03212105221323655
161114,8102,A,Adenosine,Adenosine_X_HILICPos,559004352,8102_A,1,8.747415188999533,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.708,Synechococcus sp.,789554169.4915254,8.897381931309763,HILIC,1,400,1.5,2204716157,Adenosine,646666240,644842304,645754272,NA,0.8463268927702063,577.8784423892531,C10H13N5O4,10,5,5778.784423892531,2889.3922119462654,13720081.861333117,2086859.5308908296,4.211916869227071e-4,0.0013845647822366147,47768.85007,8.564952612676347e-5,0.004091379372115912
161114,8102,F,Adenosine,Adenosine_X_HILICPos,740899840,8102_F,1,8.869759500994956,8102,Synechococcus sp. 8102,Cyanobacteria,Synechococcus,0.75484,Synechococcus sp.,981532298.2353877,8.991904595035992,HILIC,1,400,1.5,2189278433,Adenosine,646666240,644842304,645754272,NA,0.8463268927702063,718.3881455838448,C10H13N5O4,10,5,7183.881455838447,3591.9407279192237,11983957.231154906,1698724.548798922,5.994582021005869e-4,0.0021144927413092925,47434.36605,1.1431967009760626e-4,0.005422681078125094
161114,8501,B,Adenosine,Adenosine_X_HILICPos,28190470,8501_B,1,7.45010231662027,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.711258,Crocosphaera watsonii,7595933.777710954,6.88058116984854,HILIC,1,400,1.5,92781450,Adenosine,646666240,644842304,645754272,NA,0.8463268927702063,5.559499967915293,C10H13N5O4,10,5,55.594999679152934,27.797499839576467,712866.4531212196,164063.0812378006,7.798795894481411e-5,1.69431779714569e-4,15773,1.3081049091438138e-5,2.0632738731925376e-4
161114,8501,C,Adenosine,Adenosine_X_HILICPos,30355678,8501_C,1,7.482239937369416,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,5.351031818,Crocosphaera watsonii,5672864.418015314,6.753802404010421,HILIC,1,400,1.5,133775795.5,Adenosine,646666240,644842304,645754272,NA,0.8463268927702063,4.151996380285461,C10H13N5O4,10,5,41.51996380285461,20.759981901427306,613246.5412452533,133369.3709417625,6.770517403741816e-5,1.5565779275132389e-4,22742,9.769353943860844e-6,2.2217464739128333e-4
161114,8501,D,Adenosine,Adenosine_X_HILICPos,27515378,8501_D,1,7.439575483426896,8501,Crocosphaera watsonii WH8501,Cyanobacteria,Crocosphaera,3.515528571,Crocosphaera watsonii,7826811.088090003,6.893584851592952,HILIC,1,400,1.5,87888214.29,Adenosine,646666240,644842304,645754272,NA,0.8463268927702063,5.728480166690998,C10H13N5O4,10,5,57.284801666909985,28.642400833454992,604378.7345706346,147516.02142890566,9.478295378411438e-5,1.9416467822282613e-4,14941,1.3478773639253763e-5,2.0138635694409045e-4
161114,MED4,D,Adenosine,Adenosine_X_HILICPos,19942490,MED4_D,1,7.299779382949874,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.390883343,Prochlorococcus marinus,51019032.55058888,7.707732219034171,HILIC,1,400,1.5,2171574129,Adenosine,646666240,644842304,645754272,NA,0.8463268927702063,37.341071964103364,C10H13N5O4,10,5,373.41071964103367,186.70535982051683,8042080.774114449,1653992.031992632,4.643210260247003e-5,1.1288165614412618e-4,5428.935323,2.688557179654634e-5,1.45960030405323e-4
161114,MED4,E,Adenosine,Adenosine_X_HILICPos,17247484,MED4_E,1,7.2367257507361895,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.346499459,Prochlorococcus marinus,49776366.31750123,7.697023189864837,HILIC,1,400,1.5,1924996997,Adenosine,646666240,644842304,645754272,NA,0.8463268927702063,36.43155865275086,C10H13N5O4,10,5,364.3155865275086,182.1577932637543,10389935.887522778,2189066.4808949623,3.506427666844541e-5,8.321254509789132e-5,4812.492493,2.6230722192432397e-5,1.262351536370494e-4
161114,MED4,F,Adenosine,Adenosine_X_HILICPos,20671318,MED4_F,1,7.315368168058284,MED4,Prochlorococcus marinus MED4,Cyanobacteria,Prochlorococcus,0.395070736,Prochlorococcus marinus,52323080.695098616,7.7186933065985786,HILIC,1,400,1.5,2194837423,Adenosine,646666240,644842304,645754272,NA,0.8463268927702063,38.295510987628724,C10H13N5O4,10,5,382.9551098762872,191.4775549381436,10197497.638423346,2147336.363253138,3.755383168056282e-5,8.916980041639213e-5,5487.093558,2.757276789880929e-5,1.5129435711378565e-4
170821,1314P,A,Adenosine,Adenosine_X_HILICPos,3517425,1314P_A,1,6.546224845997786,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.3185,Prochlorococcus marinus,11043720.565149136,7.0431154093264166,HILIC,1,400,3,1769468850,Adenosine,437697952,342793920,390245936,NA,0.8463268927702063,13.37515644219309,C10H13N5O4,10,5,133.7515644219309,66.87578221096545,1584896.7705309382,321534.4604395049,8.439134138504449e-5,2.0798947061398355e-4,5898.2295,7.222484860649284e-6,4.2599873268384996e-5
170821,1314P,B,Adenosine,Adenosine_X_HILICPos,2423119,1314P_B,1,6.384374742975431,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.34858,Prochlorococcus marinus,6951399.965574617,6.842072277409754,HILIC,1,400,3,1936571770,Adenosine,437697952,342793920,390245936,NA,0.8463268927702063,8.418907512493783,C10H13N5O4,10,5,84.18907512493783,42.094537562468915,1366623.2768574678,275877.4231748075,6.160371812086319e-5,1.5258420597830526e-4,6455.239233,4.546171992670256e-6,2.934662780705083e-5
170821,1314P,C,Adenosine,Adenosine_X_HILICPos,3865239,1314P_C,1,6.587176352891363,1314P,Prochlorococcus marinus MIT1314,Cyanobacteria,Prochlorococcus,0.31701,Prochlorococcus marinus,12192798.334437398,7.086103390748312,HILIC,1,400,3,1761162141,Adenosine,437697952,342793920,390245936,NA,0.8463268927702063,14.766815606132576,C10H13N5O4,10,5,147.66815606132576,73.83407803066288,1591603.5695597192,306315.70779273927,9.27794828345194e-5,2.4103915062893488e-4,5870.54047,7.974100918343705e-6,4.681228215300088e-5
170821,As9601,A,Adenosine,Adenosine_X_HILICPos,5874907,As9601_A,1,6.7690009961001145,As9601,Prochlorococcus marinus AS9601,Cyanobacteria,Prochlorococcus,0.452556309,Prochlorococcus marinus,12981604.461512435,7.113328372411844,HILIC,1,400,3,2514201714,Adenosine,437697952,342793920,390245936,NA,0.8463268927702063,15.722146311029544,C10H13N5O4,10,5,157.22146311029545,78.61073155514772,1672250.5525223322,301955.6430585264,9.401788677728412e-5,2.6033867345181904e-4,10475.84048,6.791967210326876e-6,7.115156504077496e-5
