Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 40000. RT flexibility: 2.5. Blank can be this fraction of a sample: 5. S/N ratio: 3. Parts per million flexibility: 6. Processed on: 2020-09-10 16:00:02. 
"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","BlankFlag","Flags","QC_area"
"855","170821_Smp_Nat_C","I219.9271R10.87_HILICNeg",10.94,4758,0,"3699",-2.2,NA,NA,"areaminFlag",11.08,NA,NA,NA,"areaminFlag, ",NA
"856","161114_Smp_7803_B","I606.0756R12.98_HILICNeg",12.89,10202672,0,"1121440",-0.1,NA,NA,NA,13.11,NA,24652,NA,"",10202672
"857","161114_Smp_7803_F","I606.0756R12.98_HILICNeg",12.9,13076347,0,"1469223",-0.2,NA,NA,NA,13.11,NA,24652,NA,"",13076347
"858","161114_Smp_8102_A","I606.0756R12.98_HILICNeg",12.87,4546104,0,"539177",-0.3,NA,NA,NA,13.11,NA,24652,NA,"",4546104
"859","161114_Smp_8102_F","I606.0756R12.98_HILICNeg",12.9,4942752,0,"566128",-0.1,NA,NA,NA,13.11,NA,24652,NA,"",4942752
"860","161114_Smp_8501_B","I606.0756R12.98_HILICNeg",12.87,4092867,0,"480739",-0.7,NA,NA,NA,13.11,NA,NA,NA,"",4092867
"861","161114_Smp_8501_C","I606.0756R12.98_HILICNeg",12.87,8515255,0,"1001951",-0.1,NA,NA,NA,13.11,NA,NA,NA,"",8515255
"862","161114_Smp_8501_D","I606.0756R12.98_HILICNeg",12.89,4757355,0,"557230",-0.2,NA,NA,NA,13.11,NA,NA,NA,"",4757355
"863","161114_Smp_MED4_D","I606.0756R12.98_HILICNeg",12.84,4450667,0,"424740",0.4,NA,NA,NA,13.11,NA,24652,NA,"",4450667
"864","161114_Smp_MED4_E","I606.0756R12.98_HILICNeg",12.87,4623965,0,"487484",0,NA,NA,NA,13.11,NA,24652,NA,"",4623965
"865","161114_Smp_MED4_F","I606.0756R12.98_HILICNeg",12.89,6031983,0,"661371",-0.2,NA,NA,NA,13.11,NA,24652,NA,"",6031983
"866","170821_Smp_1314P_A","I606.0756R12.98_HILICNeg",12.93,227045,0,"30006",-0.1,NA,NA,NA,13.11,NA,4620,NA,"",227045
"867","170821_Smp_1314P_B","I606.0756R12.98_HILICNeg",12.86,348161,0,"34427",0.5,NA,NA,NA,13.11,NA,4620,NA,"",348161
"868","170821_Smp_1314P_C","I606.0756R12.98_HILICNeg",12.91,295596,0,"33405",0.3,NA,NA,NA,13.11,NA,4620,NA,"",295596
"869","170821_Smp_As9601_A","I606.0756R12.98_HILICNeg",12.86,798285,0,"80762",0.4,NA,NA,NA,13.11,NA,NA,NA,"",798285
"870","170821_Smp_As9601_B","I606.0756R12.98_HILICNeg",12.86,732947,0,"69582",0.3,NA,NA,NA,13.11,NA,NA,NA,"",732947
"871","170821_Smp_As9601_C","I606.0756R12.98_HILICNeg",12.86,781266,0,"78562",0.2,NA,NA,NA,13.11,NA,NA,NA,"",781266
"872","170821_Smp_Nat_A","I606.0756R12.98_HILICNeg",12.88,819542,0,"79999",-0.1,NA,NA,NA,13.11,NA,NA,NA,"",819542
"873","170821_Smp_Nat_B","I606.0756R12.98_HILICNeg",12.88,738870,0,"69681",0.3,NA,NA,NA,13.11,NA,NA,NA,"",738870
"874","170821_Smp_Nat_C","I606.0756R12.98_HILICNeg",12.87,759065,0,"74896",0.4,NA,NA,NA,13.11,NA,NA,NA,"",759065
"875","161114_Smp_7803_B","I277.9097R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.82,NA,NA,NA,"",NA
"876","161114_Smp_7803_F","I277.9097R1.79_HILICNeg",17.19,14695,0,"12146",-4.4,NA,NA,"areaminFlag",1.82,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",NA
"877","161114_Smp_8102_A","I277.9097R1.79_HILICNeg",20.85,25448,0,"22015",-2.3,NA,NA,"areaminFlag",1.82,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",NA
"878","161114_Smp_8102_F","I277.9097R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.82,NA,NA,NA,"",NA
"879","161114_Smp_8501_B","I277.9097R1.79_HILICNeg",20.39,21225,0,"17893",-2.3,NA,NA,"areaminFlag",1.82,"RTFlag",20807,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"880","161114_Smp_8501_C","I277.9097R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.82,NA,20807,NA,"",NA
"881","161114_Smp_8501_D","I277.9097R1.79_HILICNeg",20.47,18498,0,"10584",-6,NA,NA,"areaminFlag",1.82,"RTFlag",20807,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"882","161114_Smp_MED4_D","I277.9097R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.82,NA,NA,NA,"",NA
"883","161114_Smp_MED4_E","I277.9097R1.79_HILICNeg",16.12,15589,0,"15341",10.7,NA,"ppmFlag","areaminFlag",1.82,"RTFlag",NA,NA,"ppmFlag, areaminFlag, RTFlag, ",NA
"884","161114_Smp_MED4_F","I277.9097R1.79_HILICNeg",20.89,19137,0,"18399",-7,NA,"ppmFlag","areaminFlag",1.82,"RTFlag",NA,NA,"ppmFlag, areaminFlag, RTFlag, ",NA
"885","170821_Smp_1314P_A","I277.9097R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.82,NA,NA,NA,"",NA
"886","170821_Smp_1314P_B","I277.9097R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.82,NA,NA,NA,"",NA
"887","170821_Smp_1314P_C","I277.9097R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.82,NA,NA,NA,"",NA
"888","170821_Smp_As9601_A","I277.9097R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.82,NA,16653,NA,"",NA
"889","170821_Smp_As9601_B","I277.9097R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.82,NA,16653,NA,"",NA
"890","170821_Smp_As9601_C","I277.9097R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.82,NA,16653,NA,"",NA
"891","170821_Smp_Nat_A","I277.9097R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.82,NA,4685,NA,"",NA
"892","170821_Smp_Nat_B","I277.9097R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.82,NA,4685,NA,"",NA
"893","170821_Smp_Nat_C","I277.9097R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.82,NA,4685,NA,"",NA
"894","161114_Smp_7803_B","I276.9109R1.79_HILICNeg",22.29,65197,0,"44268",3.8,NA,NA,NA,1.85,"RTFlag",36689,"BlankFlag","RTFlag, BlankFlag",NA
"895","161114_Smp_7803_F","I276.9109R1.79_HILICNeg",22.28,37403,0,"25772",7,NA,"ppmFlag","areaminFlag",1.85,"RTFlag",36689,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"896","161114_Smp_8102_A","I276.9109R1.79_HILICNeg",24.57,50568,0,"28450",-8.8,NA,"ppmFlag",NA,1.85,"RTFlag",36689,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"897","161114_Smp_8102_F","I276.9109R1.79_HILICNeg",20.72,31695,0,"27982",-1.7,NA,NA,"areaminFlag",1.85,"RTFlag",36689,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"898","161114_Smp_8501_B","I276.9109R1.79_HILICNeg",22.31,41962,0,"25048",5.6,NA,NA,NA,1.85,"RTFlag",23692,"BlankFlag","RTFlag, BlankFlag",NA
"899","161114_Smp_8501_C","I276.9109R1.79_HILICNeg",20.61,33289,0,"29766",-2,NA,NA,"areaminFlag",1.85,"RTFlag",23692,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"900","161114_Smp_8501_D","I276.9109R1.79_HILICNeg",21.22,32269,0,"32740",-0.6,NA,NA,"areaminFlag",1.85,"RTFlag",23692,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"901","161114_Smp_MED4_D","I276.9109R1.79_HILICNeg",23.45,21415,0,"12834",-5.8,NA,NA,"areaminFlag",1.85,"RTFlag",36689,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"902","161114_Smp_MED4_E","I276.9109R1.79_HILICNeg",20.74,24374,0,"14757",-4,NA,NA,"areaminFlag",1.85,"RTFlag",36689,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"903","161114_Smp_MED4_F","I276.9109R1.79_HILICNeg",24.93,48459,0,"27270",-10.3,NA,"ppmFlag",NA,1.85,"RTFlag",36689,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"904","170821_Smp_1314P_A","I276.9109R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.85,NA,NA,NA,"",NA
"905","170821_Smp_1314P_B","I276.9109R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.85,NA,NA,NA,"",NA
"906","170821_Smp_1314P_C","I276.9109R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.85,NA,NA,NA,"",NA
"907","170821_Smp_As9601_A","I276.9109R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.85,NA,NA,NA,"",NA
"908","170821_Smp_As9601_B","I276.9109R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.85,NA,NA,NA,"",NA
"909","170821_Smp_As9601_C","I276.9109R1.79_HILICNeg",17.95,5998,0,"4611",2.2,NA,NA,"areaminFlag",1.85,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",NA
"910","170821_Smp_Nat_A","I276.9109R1.79_HILICNeg",20.8,5333,0,"4023",-3,NA,NA,"areaminFlag",1.85,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",NA
"911","170821_Smp_Nat_B","I276.9109R1.79_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,1.85,NA,NA,NA,"",NA
"912","170821_Smp_Nat_C","I276.9109R1.79_HILICNeg",9.54,3868,0,"2501",5.9,NA,NA,"areaminFlag",1.85,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",NA
"913","161114_Smp_7803_B","I261.9827R12.12_HILICNeg",12.4,31798,0,"22165",0.1,NA,NA,"areaminFlag",12.29,NA,43140,"BlankFlag","areaminFlag, BlankFlag",NA
"914","161114_Smp_7803_F","I261.9827R12.12_HILICNeg",0.03,35272,0,"22517",7.9,NA,"ppmFlag","areaminFlag",12.29,"RTFlag",43140,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"915","161114_Smp_8102_A","I261.9827R12.12_HILICNeg",0.03,96482,0,"32834",7.8,NA,"ppmFlag",NA,12.29,"RTFlag",43140,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"916","161114_Smp_8102_F","I261.9827R12.12_HILICNeg",0.06,61473,0,"37040",7.2,NA,"ppmFlag",NA,12.29,"RTFlag",43140,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"917","161114_Smp_8501_B","I261.9827R12.12_HILICNeg",7.97,71282,0,"32516",1.8,NA,NA,NA,12.29,"RTFlag",77362,"BlankFlag","RTFlag, BlankFlag",NA
"918","161114_Smp_8501_C","I261.9827R12.12_HILICNeg",8.04,134764,0,"28957",2.3,NA,NA,NA,12.29,"RTFlag",77362,"BlankFlag","RTFlag, BlankFlag",NA
"919","161114_Smp_8501_D","I261.9827R12.12_HILICNeg",8.15,51655,0,"29501",3.1,NA,NA,NA,12.29,"RTFlag",77362,"BlankFlag","RTFlag, BlankFlag",NA
"920","161114_Smp_MED4_D","I261.9827R12.12_HILICNeg",0.06,44564,0,"22553",8,NA,"ppmFlag",NA,12.29,"RTFlag",43140,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"921","161114_Smp_MED4_E","I261.9827R12.12_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.29,NA,43140,NA,"",NA
"922","161114_Smp_MED4_F","I261.9827R12.12_HILICNeg",0.05,60557,0,"27903",9.8,NA,"ppmFlag",NA,12.29,"RTFlag",43140,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"923","170821_Smp_1314P_A","I261.9827R12.12_HILICNeg",8.88,9705,0,"5698",2.4,NA,NA,"areaminFlag",12.29,"RTFlag",4863,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"924","170821_Smp_1314P_B","I261.9827R12.12_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.29,NA,4863,NA,"",NA
"925","170821_Smp_1314P_C","I261.9827R12.12_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.29,NA,4863,NA,"",NA
"926","170821_Smp_As9601_A","I261.9827R12.12_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.29,NA,NA,NA,"",NA
"927","170821_Smp_As9601_B","I261.9827R12.12_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.29,NA,NA,NA,"",NA
"928","170821_Smp_As9601_C","I261.9827R12.12_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.29,NA,NA,NA,"",NA
"929","170821_Smp_Nat_A","I261.9827R12.12_HILICNeg",12.5,6090,0,"4014",-1.2,NA,NA,"areaminFlag",12.29,NA,6248,"BlankFlag","areaminFlag, BlankFlag",NA
"930","170821_Smp_Nat_B","I261.9827R12.12_HILICNeg",8.8,4338,0,"2588",5.8,NA,NA,"areaminFlag",12.29,"RTFlag",6248,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"931","170821_Smp_Nat_C","I261.9827R12.12_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.29,NA,6248,NA,"",NA
"932","161114_Smp_7803_B","I325.0188R11.15_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.3,NA,NA,NA,"",NA
"933","161114_Smp_7803_F","I325.0188R11.15_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.3,NA,NA,NA,"",NA
"934","161114_Smp_8102_A","I325.0188R11.15_HILICNeg",11.44,1022278,0,"145616",0.7,NA,NA,NA,11.3,NA,NA,NA,"",1022278
"935","161114_Smp_8102_F","I325.0188R11.15_HILICNeg",11.51,911863,0,"120028",-0.4,NA,NA,NA,11.3,NA,NA,NA,"",911863
"936","161114_Smp_8501_B","I325.0188R11.15_HILICNeg",7.99,23651,0,"24612",0.3,NA,NA,"areaminFlag",11.3,"RTFlag",15861,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"937","161114_Smp_8501_C","I325.0188R11.15_HILICNeg",11.51,21000,0,"12911",-6,NA,NA,"areaminFlag",11.3,NA,15861,"BlankFlag","areaminFlag, BlankFlag",NA
"938","161114_Smp_8501_D","I325.0188R11.15_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.3,NA,15861,NA,"",NA
"939","161114_Smp_MED4_D","I325.0188R11.15_HILICNeg",11.35,8152699,0,"732578",-0.4,NA,NA,NA,11.3,NA,NA,NA,"",8152699
"940","161114_Smp_MED4_E","I325.0188R11.15_HILICNeg",11.47,689927,3959,"145457",-0.6,NA,NA,NA,11.3,NA,NA,NA,"",689927
"941","161114_Smp_MED4_F","I325.0188R11.15_HILICNeg",11.53,437266,0,"59473",-0.9,NA,NA,NA,11.3,NA,NA,NA,"",437266
"942","170821_Smp_1314P_A","I325.0188R11.15_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.3,NA,NA,NA,"",NA
"943","170821_Smp_1314P_B","I325.0188R11.15_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.3,NA,NA,NA,"",NA
"944","170821_Smp_1314P_C","I325.0188R11.15_HILICNeg",3.98,3500,0,"2365",-1.7,NA,NA,"areaminFlag",11.3,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",NA
"945","170821_Smp_As9601_A","I325.0188R11.15_HILICNeg",5.1,3245,0,"1814",-1.1,NA,NA,"areaminFlag",11.3,"RTFlag",6865,"BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"946","170821_Smp_As9601_B","I325.0188R11.15_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.3,NA,6865,NA,"",NA
"947","170821_Smp_As9601_C","I325.0188R11.15_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.3,NA,6865,NA,"",NA
"948","170821_Smp_Nat_A","I325.0188R11.15_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.3,NA,NA,NA,"",NA
"949","170821_Smp_Nat_B","I325.0188R11.15_HILICNeg",8.9,4410,0,"2691",4.8,NA,NA,"areaminFlag",11.3,NA,NA,NA,"areaminFlag, ",NA
"950","170821_Smp_Nat_C","I325.0188R11.15_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.3,NA,NA,NA,"",NA
"951","161114_Smp_7803_B","I221.022R10.39_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.83,NA,273471,NA,"",NA
"952","161114_Smp_7803_F","I221.022R10.39_HILICNeg",14.33,139158,0,"87689",3.9,NA,NA,NA,10.83,"RTFlag",273471,"BlankFlag","RTFlag, BlankFlag",NA
"953","161114_Smp_8102_A","I221.022R10.39_HILICNeg",14.27,155340,0,"90809",3.3,NA,NA,NA,10.83,"RTFlag",273471,"BlankFlag","RTFlag, BlankFlag",NA
"954","161114_Smp_8102_F","I221.022R10.39_HILICNeg",14.41,138026,0,"62715",4.7,NA,NA,NA,10.83,"RTFlag",273471,"BlankFlag","RTFlag, BlankFlag",NA
"955","161114_Smp_8501_B","I221.022R10.39_HILICNeg",14.39,252356,0,"98295",5,NA,NA,NA,10.83,"RTFlag",15995,NA,"RTFlag, ",NA
"956","161114_Smp_8501_C","I221.022R10.39_HILICNeg",14.24,131374,0,"107244",1.5,NA,NA,NA,10.83,"RTFlag",15995,NA,"RTFlag, ",NA
"957","161114_Smp_8501_D","I221.022R10.39_HILICNeg",14.32,126330,0,"101022",1.7,NA,NA,NA,10.83,"RTFlag",15995,NA,"RTFlag, ",NA
"958","161114_Smp_MED4_D","I221.022R10.39_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.83,NA,273471,NA,"",NA
"959","161114_Smp_MED4_E","I221.022R10.39_HILICNeg",14.28,105358,0,"80977",1.7,NA,NA,NA,10.83,"RTFlag",273471,"BlankFlag","RTFlag, BlankFlag",NA
"960","161114_Smp_MED4_F","I221.022R10.39_HILICNeg",14.38,85011,0,"55700",2.7,NA,NA,NA,10.83,"RTFlag",273471,"BlankFlag","RTFlag, BlankFlag",NA
"961","170821_Smp_1314P_A","I221.022R10.39_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.83,NA,3539,NA,"",NA
"962","170821_Smp_1314P_B","I221.022R10.39_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.83,NA,3539,NA,"",NA
"963","170821_Smp_1314P_C","I221.022R10.39_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.83,NA,3539,NA,"",NA
"964","170821_Smp_As9601_A","I221.022R10.39_HILICNeg",3.67,4325,0,"3090",3.5,NA,NA,"areaminFlag",10.83,"RTFlag",NA,NA,"areaminFlag, RTFlag, ",NA
"965","170821_Smp_As9601_B","I221.022R10.39_HILICNeg",20.05,4700,0,"2961",-6.7,NA,"ppmFlag","areaminFlag",10.83,"RTFlag",NA,NA,"ppmFlag, areaminFlag, RTFlag, ",NA
"966","170821_Smp_As9601_C","I221.022R10.39_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.83,NA,NA,NA,"",NA
"967","170821_Smp_Nat_A","I221.022R10.39_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.83,NA,4615,NA,"",NA
"968","170821_Smp_Nat_B","I221.022R10.39_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.83,NA,4615,NA,"",NA
"969","170821_Smp_Nat_C","I221.022R10.39_HILICNeg",9.6,4801,0,"2555",2.8,NA,NA,"areaminFlag",10.83,NA,4615,"BlankFlag","areaminFlag, BlankFlag",NA
"970","161114_Smp_7803_B","I386.0341R16.12_HILICNeg",15.42,1364763,0,"149158",-0.2,NA,NA,NA,15.985,NA,NA,NA,"",1364763
"971","161114_Smp_7803_F","I386.0341R16.12_HILICNeg",15.42,1601399,0,"170749",0.2,NA,NA,NA,15.985,NA,NA,NA,"",1601399
"972","161114_Smp_8102_A","I386.0341R16.12_HILICNeg",15.4,6590452,0,"687011",-0.1,NA,NA,NA,15.985,NA,NA,NA,"",6590452
"973","161114_Smp_8102_F","I386.0341R16.12_HILICNeg",15.43,5083970,0,"521637",0,NA,NA,NA,15.985,NA,NA,NA,"",5083970
"974","161114_Smp_8501_B","I386.0341R16.12_HILICNeg",15.38,3471688,0,"363101",0.1,NA,NA,NA,15.985,NA,NA,NA,"",3471688
"975","161114_Smp_8501_C","I386.0341R16.12_HILICNeg",15.43,4214343,0,"456579",0,NA,NA,NA,15.985,NA,NA,NA,"",4214343
"976","161114_Smp_8501_D","I386.0341R16.12_HILICNeg",15.42,3584694,0,"450069",0,NA,NA,NA,15.985,NA,NA,NA,"",3584694
"977","161114_Smp_MED4_D","I386.0341R16.12_HILICNeg",15.32,5472877,0,"583074",0.3,NA,NA,NA,15.985,NA,NA,NA,"",5472877
"978","161114_Smp_MED4_E","I386.0341R16.12_HILICNeg",15.4,7311280,0,"746470",0,NA,NA,NA,15.985,NA,NA,NA,"",7311280
"979","161114_Smp_MED4_F","I386.0341R16.12_HILICNeg",15.39,9306415,0,"959237",0.2,NA,NA,NA,15.985,NA,NA,NA,"",9306415
"980","170821_Smp_1314P_A","I386.0341R16.12_HILICNeg",15.79,9054,0,"7861",0,NA,NA,"areaminFlag",15.985,NA,NA,NA,"areaminFlag, ",NA
"981","170821_Smp_1314P_B","I386.0341R16.12_HILICNeg",15.76,8214,0,"4245",0,NA,NA,"areaminFlag",15.985,NA,NA,NA,"areaminFlag, ",NA
"982","170821_Smp_1314P_C","I386.0341R16.12_HILICNeg",15.73,46434,0,"11626",0.8,NA,NA,NA,15.985,NA,NA,NA,"",46434
"983","170821_Smp_As9601_A","I386.0341R16.12_HILICNeg",15.81,368120,0,"41230",0.4,NA,NA,NA,15.985,NA,NA,NA,"",368120
"984","170821_Smp_As9601_B","I386.0341R16.12_HILICNeg",15.75,1976533,0,"197426",0.2,NA,NA,NA,15.985,NA,NA,NA,"",1976533
"985","170821_Smp_As9601_C","I386.0341R16.12_HILICNeg",15.75,124949,0,"19158",0,NA,NA,NA,15.985,NA,NA,NA,"",124949
"986","170821_Smp_Nat_A","I386.0341R16.12_HILICNeg",15.78,620879,0,"61651",0.1,NA,NA,NA,15.985,NA,NA,NA,"",620879
"987","170821_Smp_Nat_B","I386.0341R16.12_HILICNeg",15.78,859491,0,"83744",0.3,NA,NA,NA,15.985,NA,NA,NA,"",859491
"988","170821_Smp_Nat_C","I386.0341R16.12_HILICNeg",15.71,446457,0,"40058",0.6,NA,NA,NA,15.985,NA,NA,NA,"",446457
"989","161114_Smp_7803_B","I316.0457R12.61_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.71,NA,15130,NA,"",NA
"990","161114_Smp_7803_F","I316.0457R12.61_HILICNeg",7.14,26549,0,"14109",-8.4,NA,"ppmFlag","areaminFlag",12.71,"RTFlag",15130,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"991","161114_Smp_8102_A","I316.0457R12.61_HILICNeg",7.11,188980,0,"24023",-10.1,NA,"ppmFlag",NA,12.71,"RTFlag",15130,NA,"ppmFlag, RTFlag, ",NA
"992","161114_Smp_8102_F","I316.0457R12.61_HILICNeg",7.03,144421,0,"21101",-10.5,NA,"ppmFlag",NA,12.71,"RTFlag",15130,NA,"ppmFlag, RTFlag, ",NA
"993","161114_Smp_8501_B","I316.0457R12.61_HILICNeg",7.02,121512,0,"22245",-8.4,NA,"ppmFlag",NA,12.71,"RTFlag",53349,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"994","161114_Smp_8501_C","I316.0457R12.61_HILICNeg",7.03,74864,0,"30857",-7.4,NA,"ppmFlag",NA,12.71,"RTFlag",53349,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"995","161114_Smp_8501_D","I316.0457R12.61_HILICNeg",7.39,16749,0,"15427",-10.4,NA,"ppmFlag","areaminFlag",12.71,"RTFlag",53349,"BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"996","161114_Smp_MED4_D","I316.0457R12.61_HILICNeg",6.73,60009,0,"14023",-10.6,NA,"ppmFlag",NA,12.71,"RTFlag",15130,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"997","161114_Smp_MED4_E","I316.0457R12.61_HILICNeg",6.98,188392,0,"35205",-10.6,NA,"ppmFlag",NA,12.71,"RTFlag",15130,NA,"ppmFlag, RTFlag, ",NA
"998","161114_Smp_MED4_F","I316.0457R12.61_HILICNeg",7.03,187267,0,"32022",-10.4,NA,"ppmFlag",NA,12.71,"RTFlag",15130,NA,"ppmFlag, RTFlag, ",NA
"999","170821_Smp_1314P_A","I316.0457R12.61_HILICNeg",7.06,78621,0,"10069",-1,NA,NA,NA,12.71,"RTFlag",126968,"BlankFlag","RTFlag, BlankFlag",NA
"1000","170821_Smp_1314P_B","I316.0457R12.61_HILICNeg",2.61,117417,0,"10206",-1.3,NA,NA,NA,12.71,"RTFlag",126968,"BlankFlag","RTFlag, BlankFlag",NA
"1001","170821_Smp_1314P_C","I316.0457R12.61_HILICNeg",7.95,130320,0,"17450",-6,NA,NA,NA,12.71,"RTFlag",126968,"BlankFlag","RTFlag, BlankFlag",NA
"1002","170821_Smp_As9601_A","I316.0457R12.61_HILICNeg",7.99,107588,0,"17463",-5.7,NA,NA,NA,12.71,"RTFlag",106544,"BlankFlag","RTFlag, BlankFlag",NA
"1003","170821_Smp_As9601_B","I316.0457R12.61_HILICNeg",7.11,73949,609,"10507",-0.7,NA,NA,NA,12.71,"RTFlag",106544,"BlankFlag","RTFlag, BlankFlag",NA
"1004","170821_Smp_As9601_C","I316.0457R12.61_HILICNeg",8.44,73791,0,"12326",-0.8,NA,NA,NA,12.71,"RTFlag",106544,"BlankFlag","RTFlag, BlankFlag",NA
"1005","170821_Smp_Nat_A","I316.0457R12.61_HILICNeg",8.33,90982,20811,"12982",-1.8,NA,NA,NA,12.71,"RTFlag",93358,"BlankFlag","RTFlag, BlankFlag",NA
"1006","170821_Smp_Nat_B","I316.0457R12.61_HILICNeg",6.67,85101,0,"11368",-1.2,NA,NA,NA,12.71,"RTFlag",93358,"BlankFlag","RTFlag, BlankFlag",NA
"1007","170821_Smp_Nat_C","I316.0457R12.61_HILICNeg",0.44,110288,0,"12564",-0.4,NA,NA,NA,12.71,"RTFlag",93358,"BlankFlag","RTFlag, BlankFlag",NA
"1008","161114_Smp_7803_B","I275.9414R1.7_HILICNeg",NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA,14263,NA,"",NA
"1009","161114_Smp_7803_F","I275.9414R1.7_HILICNeg",18.41,22898,0,"16871",-8.1,NA,"ppmFlag","areaminFlag",NA,NA,14263,"BlankFlag","ppmFlag, areaminFlag, BlankFlag",NA
