MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Area,runDate,type,SampID,replicate,Adjusted_Area,Run.Cmpd
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,159613,170425,Smp,S2C1,C,149637.1875,170425_Smp_S2C1_C I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,80733,170425,Smp,S2C3,A,75687.1875,170425_Smp_S2C3_A I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,102973,170425,Smp,S4C1,A,96537.1875,170425_Smp_S4C1_A I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,35165,170425,Smp,S4C1,B,32967.1875,170425_Smp_S4C1_B I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,87232,170425,Smp,S4C1,C,81780,170425_Smp_S4C1_C I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,70700,170425,Smp,S4C2,A,66281.25,170425_Smp_S4C2_A I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,142300,170425,Smp,S4C2,B,133406.25,170425_Smp_S4C2_B I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,83210,170425,Smp,S6C1,A,78009.375,170425_Smp_S6C1_A I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,103698,170425,Smp,S6C1,B,97216.875,170425_Smp_S6C1_B I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,93021,170425,Smp,S6C1,C,87207.1875,170425_Smp_S6C1_C I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,189533,170425,Smp,S6C2,A,177687.1875,170425_Smp_S6C2_A I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,144118,170425,Smp,S6C2,B,135110.625,170425_Smp_S6C2_B I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,220645,170425,Smp,S8C1,A,206854.6875,170425_Smp_S8C1_A I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,266344,170425,Smp,S9C1,A,249697.5,170425_Smp_S9C1_A I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,155220,170425,Smp,S9C1,B,145518.75,170425_Smp_S9C1_B I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,173663,170425,Smp,S9C2,A,162809.0625,170425_Smp_S9C2_A I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,148043,170425,Smp,S9C2,B,138790.3125,170425_Smp_S9C2_B I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,225042,170425,Smp,U3,A,210976.875,170425_Smp_U3_A I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,292895,170425,Smp,U3,B,274589.0625,170425_Smp_U3_B I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,199429,170425,Smp,U4,A,186964.6875,170425_Smp_U4_A I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,138250,170425,Smp,U4,B,129609.375,170425_Smp_U4_B I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,548587,170425,Smp,U6,A,514300.3125,170425_Smp_U6_A I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,431372,170425,Smp,U6,B,404411.25,170425_Smp_U6_B I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,525121,170425,Smp,U7,A,492300.9375,170425_Smp_U7_A I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,158185,170425,Smp,U7,B,148298.4375,170425_Smp_U7_B I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,238009,170425,Smp,U8,A,223133.4375,170425_Smp_U8_A I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,374737,170425,Smp,U8,B,351315.9375,170425_Smp_U8_B I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,188636,170425,Smp,U9,A,176846.25,170425_Smp_U9_A I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,112019,170425,Smp,U9,B,105017.8125,170425_Smp_U9_B I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,446525,180716,Poo,TruePoo10,Full1,418617.1875,180716_Poo_TruePoo10_Full1 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,470372,180716,Poo,TruePoo10,Full2,440973.75,180716_Poo_TruePoo10_Full2 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,470511,180716,Poo,TruePoo10,Full3,441104.0625,180716_Poo_TruePoo10_Full3 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,251721,180716,Poo,TruePoo10,Half1,471976.875,180716_Poo_TruePoo10_Half1 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,230911,180716,Poo,TruePoo10,Half2,432958.125,180716_Poo_TruePoo10_Half2 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,226692,180716,Poo,TruePoo10,Half3,425047.5,180716_Poo_TruePoo10_Half3 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,2125177,180716,Smp,S7E41D30,1,1992353.4375,180716_Smp_S7E41D30_1 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,1214042,180716,Smp,S7E41D40,1,1138164.375,180716_Smp_S7E41D40_1 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,590330,180716,Smp,S7E41D60,1,553434.375,180716_Smp_S7E41D60_1 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,175296,180716,Smp,S7E41D80,1,164340,180716_Smp_S7E41D80_1 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,68671,180716,Smp,S7E41D100,1,64379.0625,180716_Smp_S7E41D100_1 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,97037,180716,Smp,S7E41D120,1,90972.1875,180716_Smp_S7E41D120_1 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,60611,180716,Smp,S7E41D140,1,56822.8125,180716_Smp_S7E41D140_1 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,179410,180716,Smp,S7E41D160,1,168196.875,180716_Smp_S7E41D160_1 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,92347,180716,Smp,S7E41D180,1,86575.3125,180716_Smp_S7E41D180_1 I146.0601R1.92_CyanoAq
I146.0601R1.92_CyanoAq,Inj_vol,0.15135173708572083,0.15135173708572083,55312,180716,Smp,S7E41D250,1,51855,180716_Smp_S7E41D250_1 I146.0601R1.92_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,101067288,170410,Poo,April11AqExtracts,Full1,219300724.76326627,170410_Poo_April11AqExtracts_Full1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,82283408,170410,Poo,April11AqExtracts,Full2,255782125.8238217,170410_Poo_April11AqExtracts_Full2 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,70349728,170410,Poo,April11AqExtracts,Full3,329910754.915751,170410_Poo_April11AqExtracts_Full3 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,65051416,170410,Poo,April11AqExtracts,Half1,247209929.4055725,170410_Poo_April11AqExtracts_Half1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,50700244,170410,Poo,April11AqExtracts,Half2,379106261.13348025,170410_Poo_April11AqExtracts_Half2 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,41667928,170410,Poo,April11AqExtracts,Half3,428700041.9975791,170410_Poo_April11AqExtracts_Half3 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,83715096,170413,Smp,KM1513-15m,A,238753857.43623015,170413_Smp_KM1513-15m_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,95792808,170413,Smp,KM1513-15m,B,263039186.8249701,170413_Smp_KM1513-15m_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,75942784,170413,Smp,KM1513-15m,C,263742286.56686544,170413_Smp_KM1513-15m_C I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,101985376,170413,Smp,KM1513-45m,A,193590181.82394147,170413_Smp_KM1513-45m_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,91577496,170413,Smp,KM1513-45m,B,222840006.57623744,170413_Smp_KM1513-45m_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,109908672,170413,Smp,KM1513-45m,C,225181473.95391887,170413_Smp_KM1513-45m_C I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,87105992,170413,Smp,KM1513-75m,A,159713245.89204544,170413_Smp_KM1513-75m_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,96000280,170413,Smp,KM1513-75m,B,376128952.70943725,170413_Smp_KM1513-75m_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,95941496,170413,Smp,KM1513-75m,C,225955671.27750823,170413_Smp_KM1513-75m_C I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,108131688,170413,Smp,KM1513-125m,A,211019732.12983,170413_Smp_KM1513-125m_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,81399216,170413,Smp,KM1513-125m,B,293188975.2426932,170413_Smp_KM1513-125m_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,75674112,170413,Smp,KM1513-125m,C,297604469.02959216,170413_Smp_KM1513-125m_C I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,21123470,170425,Poo,TruePoo,Full1,14265768.947468836,170425_Poo_TruePoo_Full1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,16722625,170425,Poo,TruePoo,Full2,14474494.602548862,170425_Poo_TruePoo_Full2 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,8526618,170425,Poo,TruePoo,Full3,12714242.969485018,170425_Poo_TruePoo_Full3 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,8979119,170425,Poo,TruePoo,Full4,15143221.089025758,170425_Poo_TruePoo_Full4 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,16735060,170425,Poo,TruePoo,Half1,10481490.15124019,170425_Poo_TruePoo_Half1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,15735441,170425,Poo,TruePoo,Half2,10681908.342445916,170425_Poo_TruePoo_Half2 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,11035510,170425,Poo,TruePoo,Half3,9616176.66804453,170425_Poo_TruePoo_Half3 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,7468224,170425,Poo,TruePoo,Half4,10069026.962307451,170425_Poo_TruePoo_Half4 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,4150053,170425,Smp,S11C1,A,4926337.814035121,170425_Smp_S11C1_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,28627984,170425,Smp,S12C1,A,18275814.835495077,170425_Smp_S12C1_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,27412328,170425,Smp,S12C1,B,19402647.228565156,170425_Smp_S12C1_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,17276688,170425,Smp,S13C1,A,20002293.451631423,170425_Smp_S13C1_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,36204848,170425,Smp,S13C1,B,28833039.57200192,170425_Smp_S13C1_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,19303402,170425,Smp,S14C1,A,13118278.647876738,170425_Smp_S14C1_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,27357352,170425,Smp,S14C1,B,19870550.49785344,170425_Smp_S14C1_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,13619193,170425,Smp,S14C1,C,16194593.009621684,170425_Smp_S14C1_C I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,32051332,170425,Smp,S2C1,B,22664617.89736717,170425_Smp_S2C1_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,36534200,170425,Smp,S2C1,C,29786524.006156895,170425_Smp_S2C1_C I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,18186136,170425,Smp,S2C3,A,16360526.574697504,170425_Smp_S2C3_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,34222312,170425,Smp,S4C1,A,24015278.853344947,170425_Smp_S4C1_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,36150068,170425,Smp,S4C1,B,23690393.14253783,170425_Smp_S4C1_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,15322773,170425,Smp,S4C1,C,18510564.209667455,170425_Smp_S4C1_C I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,9817897,170425,Smp,S4C2,A,13498619.615263779,170425_Smp_S4C2_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,31627484,170425,Smp,S4C2,B,21470825.89619888,170425_Smp_S4C2_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,38551900,170425,Smp,S6C1,A,30516735.312783625,170425_Smp_S6C1_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,16474114,170425,Smp,S6C1,B,21428859.88840336,170425_Smp_S6C1_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,14753659,170425,Smp,S6C1,C,21697210.471749153,170425_Smp_S6C1_C I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,34697372,170425,Smp,S6C2,A,21273363.69474463,170425_Smp_S6C2_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,32926248,170425,Smp,S6C2,B,21945472.793819416,170425_Smp_S6C2_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,3643959,170425,Smp,S8C1,A,4521128.843221426,170425_Smp_S8C1_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,7525037,170425,Smp,S9C1,A,4865348.4312512595,170425_Smp_S9C1_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,8635900,170425,Smp,S9C1,B,6751416.407464363,170425_Smp_S9C1_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,4125704,170425,Smp,S9C2,A,5883295.367500635,170425_Smp_S9C2_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,3746907,170425,Smp,S9C2,B,5672143.265598062,170425_Smp_S9C2_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,23776678,170425,Smp,U3,A,25355029.26336967,170425_Smp_U3_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,23131400,170425,Smp,U3,B,27410034.757369183,170425_Smp_U3_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,13699935,170425,Smp,U4,A,8652565.401750358,170425_Smp_U4_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,15676898,170425,Smp,U4,B,11842902.182914823,170425_Smp_U4_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,11725151,170425,Smp,U6,A,7443321.225707447,170425_Smp_U6_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,12548784,170425,Smp,U6,B,10152074.998610884,170425_Smp_U6_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,12702238,170425,Smp,U7,A,11217706.62300303,170425_Smp_U7_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,7053236,170425,Smp,U7,B,10785329.32494606,170425_Smp_U7_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,14341883,170425,Smp,U8,A,9927009.323078454,170425_Smp_U8_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,19997954,170425,Smp,U8,B,15158970.371248191,170425_Smp_U8_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,9760538,170425,Smp,U9,A,9888170.312047053,170425_Smp_U9_A I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,15521905,170425,Smp,U9,B,11992741.513790369,170425_Smp_U9_B I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,24242440,180716,Poo,TruePoo10,Full1,19393612.676315095,180716_Poo_TruePoo10_Full1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,28057786,180716,Poo,TruePoo10,Full2,20530458.963664513,180716_Poo_TruePoo10_Full2 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,34220560,180716,Poo,TruePoo10,Full3,24619628.666099995,180716_Poo_TruePoo10_Full3 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,16682088,180716,Poo,TruePoo10,Half1,23706470.667214245,180716_Poo_TruePoo10_Half1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,22190318,180716,Poo,TruePoo10,Half2,24957011.460938193,180716_Poo_TruePoo10_Half2 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,17833492,180716,Poo,TruePoo10,Half3,23099617.84043174,180716_Poo_TruePoo10_Half3 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,95796864,180716,Smp,S7E41D30,1,91790279.52861133,180716_Smp_S7E41D30_1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,54251856,180716,Smp,S7E41D40,1,44277437.64078541,180716_Smp_S7E41D40_1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,28262668,180716,Smp,S7E41D60,1,25304100.512204383,180716_Smp_S7E41D60_1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,12213780,180716,Smp,S7E41D80,1,7946927.042924484,180716_Smp_S7E41D80_1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,10288836,180716,Smp,S7E41D100,1,7885470.056897808,180716_Smp_S7E41D100_1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,11013478,180716,Smp,S7E41D120,1,6423905.852064579,180716_Smp_S7E41D120_1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,14352687,180716,Smp,S7E41D140,1,9052028.248600177,180716_Smp_S7E41D140_1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,11692207,180716,Smp,S7E41D160,1,8256505.366438862,180716_Smp_S7E41D160_1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,10663624,180716,Smp,S7E41D180,1,6818854.511647271,180716_Smp_S7E41D180_1 I152.0567R0.9_CyanoAq
I152.0567R0.9_CyanoAq,"Pyridoxal, D3",0.3010495960654766,0.18339455527546245,6296355,180716,Smp,S7E41D250,1,4078397.6137362286,180716_Smp_S7E41D250_1 I152.0567R0.9_CyanoAq
I152.0568R1.08_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.23173443445247618,0.17147501893673828,1860669,170410,Poo,April11AqExtracts,Full1,1266230.34869032,170410_Poo_April11AqExtracts_Full1 I152.0568R1.08_CyanoAq
I152.0568R1.08_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.23173443445247618,0.17147501893673828,1920024,170410,Poo,April11AqExtracts,Full2,1447568.7598869845,170410_Poo_April11AqExtracts_Full2 I152.0568R1.08_CyanoAq
I152.0568R1.08_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.23173443445247618,0.17147501893673828,1758033,170410,Poo,April11AqExtracts,Full3,1848522.1236159177,170410_Poo_April11AqExtracts_Full3 I152.0568R1.08_CyanoAq
I152.0568R1.08_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.23173443445247618,0.17147501893673828,1203095,170410,Poo,April11AqExtracts,Half1,1552410.8026462975,170410_Poo_April11AqExtracts_Half1 I152.0568R1.08_CyanoAq
I152.0568R1.08_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.23173443445247618,0.17147501893673828,1236938,170410,Poo,April11AqExtracts,Half2,2255225.7421432678,170410_Poo_April11AqExtracts_Half2 I152.0568R1.08_CyanoAq
I152.0568R1.08_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.23173443445247618,0.17147501893673828,1073815,170410,Poo,April11AqExtracts,Half3,2213148.5832110937,170410_Poo_April11AqExtracts_Half3 I152.0568R1.08_CyanoAq
I152.0568R1.08_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.23173443445247618,0.17147501893673828,2756095,170413,Smp,KM1513-15m,A,2108860.5445148456,170413_Smp_KM1513-15m_A I152.0568R1.08_CyanoAq
I152.0568R1.08_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.23173443445247618,0.17147501893673828,2701721,170413,Smp,KM1513-15m,B,2343233.5315056196,170413_Smp_KM1513-15m_B I152.0568R1.08_CyanoAq
