BestMatch,MassFeature_Column,Rank,RankPercent,SampID,nmolinEnviroave,nmolCave,nmolNave,percentCave,percentNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN
N(e)-Acetyl-Lysine,N(e)-Acetyl-Lysine_X_HILICPos,78,0.45070422535211263,KM1513-125m_B,0.004740965124516445,0.03792772099613156,0.00948193024903289,0.003010136586994568,NA,72.53393555264351,72.53393555264351,5.228962237765861e-4,5.228962237765861e-4
Ornithine,Ornithine_X_HILICPos,136,0.04225352112676062,KM1513-125m_B,0.003859224408236785,0.019296122041183927,0.00771844881647357,0.0015314382572368197,NA,72.53393555264351,72.53393555264351,2.6602888557148856e-4,2.6602888557148856e-4
Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,45,0.6830985915492958,KM1513-125m_B,0.0038095903918716647,0.038095903918716645,0.0038095903918716647,0.0030234844379933845,NA,72.53393555264351,72.53393555264351,5.252149029066193e-4,5.252149029066193e-4
Sarcosine,Sarcosine_X_HILICPos,119,0.1619718309859155,KM1513-125m_B,0.011378748167004751,0.034136244501014254,0.011378748167004751,0.00270922575404875,NA,72.53393555264351,72.53393555264351,4.706244634449613e-4,4.706244634449613e-4
Serine,Serine_X_HILICPos,127,0.10563380281690138,KM1513-125m_B,0.008042703069517633,0.0241281092085529,0.008042703069517633,0.0019149293022661033,NA,72.53393555264351,72.53393555264351,3.326458026125062e-4,3.326458026125062e-4
Threonine,Threonine_X_HILICPos,110,0.22535211267605637,KM1513-125m_B,0.02382904779035399,0.09531619116141596,0.02382904779035399,0.007564777076302855,NA,72.53393555264351,72.53393555264351,0.0013140909897579954,0.0013140909897579954
Tyrosine,Tyrosine_X_HILICPos,71,0.5,KM1513-125m_B,0.0248763052008535,0.22388674680768147,0.0248763052008535,0.01776878942918107,NA,72.53393555264351,72.53393555264351,0.0030866482716243827,0.0030866482716243827
Vitamin B3,Vitamin B3_X_HILICPos,64,0.5492957746478873,KM1513-125m_B,0.0022936189809802166,0.0137617138858813,0.0022936189809802166,0.0010921995147524842,NA,72.53393555264351,72.53393555264351,1.8972793604854593e-4,1.8972793604854593e-4
Adenosyl Homocysteine,Adenosyl Homocysteine_X_HILICPos,140,0,KM1513-125m_C,NA,NA,NA,NA,NA,105.38566238391462,105.38566238391462,NA,NA
Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,130,0.0714285714285714,KM1513-125m_C,5.431223157577225e-4,0.008146834736365838,0.003258733894546335,6.465741854258602e-4,NA,105.38566238391462,105.38566238391462,7.730496304788912e-5,7.730496304788912e-5
Alanine,Alanine_X_HILICPos,94,0.3285714285714286,KM1513-125m_C,0.2662192664425994,0.7986577993277982,0.2662192664425994,0.06338553962919034,NA,105.38566238391462,105.38566238391462,0.007578429373232275,0.007578429373232275
Argininosuccinic Acid,Argininosuccinic Acid_X_HILICPos,140,0,KM1513-125m_C,NA,NA,NA,NA,NA,105.38566238391462,105.38566238391462,NA,NA
Asparagine,Asparagine_X_HILICPos,105,0.25,KM1513-125m_C,0.02028238631852282,0.08112954527409127,0.04056477263704564,0.006438852799531054,NA,105.38566238391462,105.38566238391462,7.69834752079846e-4,7.69834752079846e-4
Aspartic acid,Aspartic acid_X_HILICPos,118,0.15714285714285714,KM1513-125m_C,0.016963973840209107,0.06785589536083643,0.016963973840209107,0.005385388520701304,NA,105.38566238391462,105.38566238391462,6.438816611849992e-4,6.438816611849992e-4
beta-Alanine,beta-Alanine_X_HILICPos,86,0.3857142857142857,KM1513-125m_C,0.018035500550542902,0.05410650165162871,0.018035500550542902,0.00429416679774831,NA,105.38566238391462,105.38566238391462,5.134142579521062e-4,5.134142579521062e-4
Butyryl-L-carnitine,Butyryl-L-carnitine_X_HILICPos,69,0.5071428571428571,KM1513-125m_C,1.9016936648529178e-4,0.0020918630313382096,1.9016936648529178e-4,1.6602087550303252e-4,NA,105.38566238391462,105.38566238391462,1.9849597981532427e-5,1.9849597981532427e-5
Carnitine,Carnitine_X_HILICPos,21,0.85,KM1513-125m_C,0.011041292264290976,0.07728904585003683,0.011041292264290976,0.006134051257939432,NA,105.38566238391462,105.38566238391462,7.333924188707641e-4,7.333924188707641e-4
Citrulline,Citrulline_X_HILICPos,104,0.2571428571428571,KM1513-125m_C,0.005223337968092719,0.03134002780855631,0.015670013904278156,0.002487303794329866,NA,105.38566238391462,105.38566238391462,2.973841706700688e-4,2.973841706700688e-4
Creatine,Creatine_X_HILICPos,29,0.7928571428571428,KM1513-125m_C,0.015268118054879227,0.06107247221951691,0.045804354164637684,0.004847021604723564,NA,105.38566238391462,105.38566238391462,5.79514051892875e-4,5.79514051892875e-4
Cystathionine,Cystathionine_X_HILICPos,137,0.021428571428571463,KM1513-125m_C,6.642907794529296e-4,0.004650035456170507,0.0013285815589058592,3.6905043302940536e-4,NA,105.38566238391462,105.38566238391462,4.412398566353992e-5,4.412398566353992e-5
Cytosine,Cytosine_X_HILICPos,31,0.7785714285714286,KM1513-125m_C,0.01182686221214133,0.04730744884856532,0.03548058663642399,0.003754559432425819,NA,105.38566238391462,105.38566238391462,4.4889833947455473e-4,4.4889833947455473e-4
Dexpanthenol,Dexpanthenol_X_HILICPos,117,0.16428571428571426,KM1513-125m_C,1.807332382703386e-4,0.0016265991444330474,1.807332382703386e-4,1.29095170193099e-4,NA,105.38566238391462,105.38566238391462,1.543472904793661e-5,1.543472904793661e-5
DMSP,DMSP_HILICPos_X_HILICPos,8,0.9428571428571428,KM1513-125m_C,0.08548902826791009,0.42744514133955047,NA,0.03392421756663099,NA,105.38566238391462,105.38566238391462,0.004056008489868285,0.004056008489868285
Glucosylglycerol,Glucosylglycerol_X_HILICPos,132,0.05714285714285716,KM1513-125m_C,0.017271545389515676,0.15544390850564108,NA,0.012336818135368341,NA,105.38566238391462,105.38566238391462,0.0014750005360251645,0.0014750005360251645
Glutamine,Glutamine_X_HILICPos,46,0.6714285714285715,KM1513-125m_C,0.05339726151697485,0.2669863075848743,0.1067945230339497,0.021189389490863037,NA,105.38566238391462,105.38566238391462,0.0025334215446903654,0.0025334215446903654
Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,39,0.7214285714285714,KM1513-125m_C,0.019193995286863864,0.15355196229491092,0.019193995286863864,0.01218666367419928,NA,105.38566238391462,105.38566238391462,0.0014570479401223376,0.0014570479401223376
Gonyol,Gonyol_X_HILICPos,11,0.9214285714285715,KM1513-125m_C,0.7200307693671085,5.04021538556976,NA,0.40001709409283814,NA,105.38566238391462,105.38566238391462,0.0478263861663507,0.0478263861663507
Histidine,Histidine_X_HILICPos,61,0.5642857142857143,KM1513-125m_C,0.16728723217859504,1.0037233930715703,0.5018616965357852,0.07966058675171192,NA,105.38566238391462,105.38566238391462,0.00952428793790807,0.00952428793790807
Homoserine,Homoserine_X_HILICPos,112,0.19999999999999996,KM1513-125m_C,0.003763847544539299,0.015055390178157196,0.003763847544539299,0.0011948722363616822,NA,105.38566238391462,105.38566238391462,1.428599473362057e-4,1.428599473362057e-4
Choline,I104.1074R10.68_HILICPos_X_HILICPos,35,0.75,KM1513-125m_C,0.010363449412952136,0.05181724706476068,0.010363449412952136,0.004112479925774657,NA,105.38566238391462,105.38566238391462,4.916916200231591e-4,4.916916200231591e-4
Proline,I116.0709R8.8_HILICPos_X_HILICPos,26,0.8142857142857143,KM1513-125m_C,0.20511488747372106,1.0255744373686053,0.20511488747372106,0.08139479661655598,NA,105.38566238391462,105.38566238391462,0.00973163155375434,0.00973163155375434
Betaine,I118.0864R7.19_HILICPos_X_HILICPos,1,0.9928571428571429,KM1513-125m_C,2.5180495938358685,12.590247969179343,2.5180495938358685,0.9992260292999479,NA,105.38566238391462,105.38566238391462,0.11946831935556573,0.11946831935556573
Dimethylsulfonioacetate (DMS-Ac),I121.032R8.27_HILICPos_X_HILICPos,32,0.7714285714285715,KM1513-125m_C,0.011555416431081014,0.046221665724324054,NA,0.003668386168597147,NA,105.38566238391462,105.38566238391462,4.3859539029076716e-4,4.3859539029076716e-4
Leucine,I132.102R6.53_HILICPos_X_HILICPos,13,0.9071428571428571,KM1513-125m_C,0.870427203643868,5.222563221863208,0.870427203643868,0.41448914459231806,NA,105.38566238391462,105.38566238391462,0.049556676911491765,0.049556676911491765
Trimethylammonium Propionate (TMAP),I132.102R9.3_HILICPos_X_HILICPos,6,0.9571428571428572,KM1513-125m_C,0.07722469200193285,0.4633481520115971,0.07722469200193285,0.036773662858063265,NA,105.38566238391462,105.38566238391462,0.004396690607908724,0.004396690607908724
Homarine,I138.0549R5.35_HILICPos_X_HILICPos,3,0.9785714285714285,KM1513-125m_C,6.24659773291914,43.72618413043398,6.24659773291914,3.4703320738439665,NA,105.38566238391462,105.38566238391462,0.41491587319669454,0.41491587319669454
Trigonelline,I138.055R7.72_HILICPos_X_HILICPos,4,0.9714285714285714,KM1513-125m_C,0.11109069402657182,0.7776348581860028,0.11109069402657182,0.06171705223698434,NA,105.38566238391462,105.38566238391462,0.0073789435924700875,0.0073789435924700875
Ectoine,I143.0816R7.97_HILICPos_X_HILICPos,17,0.8785714285714286,KM1513-125m_C,0.010692278224261002,0.06415366934556602,0.021384556448522003,0.005091561059171906,NA,105.38566238391462,105.38566238391462,6.087513983814749e-4,6.087513983814749e-4
Stachydrine hydrochloride,I144.1019R6.44_HILICPos_X_HILICPos,14,0.9,KM1513-125m_C,0.012731687439531032,0.08912181207671722,0.012731687439531032,0.00707315968862835,NA,105.38566238391462,105.38566238391462,8.456730266784393e-4,8.456730266784393e-4
Glutamic acid,I148.0605R12.12_HILICPos_X_HILICPos,27,0.8071428571428572,KM1513-125m_C,0.8862146732704566,4.431073366352283,0.8862146732704566,0.35167248939303836,NA,105.38566238391462,105.38566238391462,0.04204626384763904,0.04204626384763904
4-Hydroxyisoleucine,I148.0968R8.21_HILICPos_X_HILICPos,20,0.8571428571428572,KM1513-125m_C,0.3489572897669728,2.093743738601837,0.3489572897669728,0.16617013798427277,NA,105.38566238391462,105.38566238391462,0.019867443931551473,0.019867443931551473
Guanine,I152.0567R8.12_HILICPos_X_HILICPos,5,0.9642857142857143,KM1513-125m_C,2.736052722108537,13.680263610542685,13.680263610542685,1.0857352071859274,NA,105.38566238391462,105.38566238391462,0.1298114307115723,0.1298114307115723
Betonicine,I160.0969R8.37_HILICPos_X_HILICPos,16,0.8857142857142857,KM1513-125m_C,0.014778324815675769,0.10344827370973038,0.014778324815675769,0.008210180453153205,NA,105.38566238391462,105.38566238391462,9.816162025235802e-4,9.816162025235802e-4
Arginine,I175.119R17.83_HILICPos_X_HILICPos,19,0.8642857142857143,KM1513-125m_C,0.3095161856909418,1.8570971141456507,1.2380647427637672,0.14738865985282942,NA,105.38566238391462,105.38566238391462,0.01762191433005697,0.01762191433005697
Arsenobetaine,I179.0048R7.02_HILICPos_X_HILICPos,9,0.9357142857142857,KM1513-125m_C,0.01769003196201615,0.08845015981008075,NA,0.007019853953181012,NA,105.38566238391462,105.38566238391462,8.392997473210474e-4,8.392997473210474e-4
Acetyl-L-carnitine,I204.1232R7.22_HILICPos_X_HILICPos,22,0.8428571428571429,KM1513-125m_C,0.01173981670374392,0.10565835033369528,0.01173981670374392,0.008385583359817086,NA,105.38566238391462,105.38566238391462,0.0010025875241812996,0.0010025875241812996
Deoxyadenosine,I252.1092R3.46_HILICPos_X_HILICPos,64,0.5428571428571429,KM1513-125m_C,0.002490874409634685,0.024908744096346847,0.012454372048173424,0.0019768844520910195,NA,105.38566238391462,105.38566238391462,2.3635799721603073e-4,2.3635799721603073e-4
Guanosine,I284.0991R8.89_HILICPos_X_HILICPos,98,0.30000000000000004,KM1513-125m_C,0.010763211641431587,0.10763211641431586,0.05381605820715793,0.00854223146145364,NA,105.38566238391462,105.38566238391462,0.0010213165052966838,0.0010213165052966838
Inosine,Inosine_X_HILICPos,71,0.4928571428571429,KM1513-125m_C,0.02185982617280664,0.2185982617280664,0.08743930469122656,0.01734906839111638,NA,105.38566238391462,105.38566238391462,0.0020742694668628076,0.0020742694668628076
Lysine,Lysine_X_HILICPos,99,0.2928571428571428,KM1513-125m_C,0.030320899719116584,0.1819253983146995,0.06064179943823317,0.014438523675769803,NA,105.38566238391462,105.38566238391462,0.0017262822494008199,0.0017262822494008199
Methionine,Methionine_X_HILICPos,79,0.4357142857142857,KM1513-125m_C,0.016268652305184032,0.08134326152592017,0.016268652305184032,0.006455814406819061,NA,105.38566238391462,105.38566238391462,7.71862696365572e-4,7.71862696365572e-4
Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,133,0.050000000000000044,KM1513-125m_C,0.003587514804189245,0.017937574020946225,0.003587514804189245,0.001423616985789383,NA,105.38566238391462,105.38566238391462,1.702088653729817e-4,1.702088653729817e-4
N(e)-Acetyl-Lysine,N(e)-Acetyl-Lysine_X_HILICPos,84,0.4,KM1513-125m_C,0.006262315515385652,0.050098524123085214,0.012524631030771304,0.003976073343102001,NA,105.38566238391462,105.38566238391462,4.7538273224092696e-4,4.7538273224092696e-4
Ornithine,Ornithine_X_HILICPos,128,0.08571428571428574,KM1513-125m_C,0.014764821044060645,0.07382410522030322,0.02952964208812129,0.005859055969865335,NA,105.38566238391462,105.38566238391462,7.005137468450475e-4,7.005137468450475e-4
Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,40,0.7142857142857143,KM1513-125m_C,0.006787089982028548,0.06787089982028549,0.006787089982028548,0.005386579350816309,NA,105.38566238391462,105.38566238391462,6.440240378528462e-4,6.440240378528462e-4
Sarcosine,Sarcosine_X_HILICPos,121,0.13571428571428568,KM1513-125m_C,0.013457973401809452,0.040373920205428356,0.013457973401809452,0.0032042793813832028,NA,105.38566238391462,105.38566238391462,3.831063855569671e-4,3.831063855569671e-4
Serine,Serine_X_HILICPos,123,0.12142857142857144,KM1513-125m_C,0.0158484336006425,0.047545300801927495,0.0158484336006425,0.0037734365715815475,NA,105.38566238391462,105.38566238391462,4.511553063899943e-4,4.511553063899943e-4
Threonine,Threonine_X_HILICPos,112,0.19999999999999996,KM1513-125m_C,0.03278740078151951,0.13114960312607804,0.03278740078151951,0.010408698660799845,NA,105.38566238391462,105.38566238391462,0.0012444729212623506,0.0012444729212623506
Tyrosine,Tyrosine_X_HILICPos,68,0.5142857142857142,KM1513-125m_C,0.04266457852368447,0.3839812067131603,0.04266457852368447,0.03047469894548891,NA,105.38566238391462,105.38566238391462,0.003643581090892006,0.003643581090892006
Vitamin B3,Vitamin B3_X_HILICPos,65,0.5357142857142857,KM1513-125m_C,0.003479033409189813,0.020874200455138877,0.003479033409189813,0.0016566825758046729,NA,105.38566238391462,105.38566238391462,1.9807438680885474e-4,1.9807438680885474e-4
Adenosyl Homocysteine,Adenosyl Homocysteine_X_HILICPos,144,0.013698630136986356,S11C1_A,0.0012449086854578464,0.01742872159640985,0.007469452112747079,3.1813525110269147e-4,7.532727019712665e-4,197.01647044461674,197.01647044461674,8.846327191365066e-5,8.846327191365066e-5
Adenosyl Methionine,Adenosyl Methionine_X_HILICPos,132,0.09589041095890416,S11C1_A,0.001983865228808269,0.029757978432124032,0.011903191372849613,5.431873983667501e-4,0.001200402518439856,197.01647044461674,197.01647044461674,1.5104309992442633e-4,1.5104309992442633e-4
Alanine,Alanine_X_HILICPos,129,0.11643835616438358,S11C1_A,0.4775697430223854,1.4327092290671564,0.4775697430223854,0.026151964607680277,0.04816153116401627,197.01647044461674,197.01647044461674,0.007272027693085208,0.007272027693085208
Argininosuccinic Acid,Argininosuccinic Acid_X_HILICPos,146,0,S11C1_A,NA,NA,NA,NA,NA,197.01647044461674,197.01647044461674,NA,NA
Asparagine,Asparagine_X_HILICPos,124,0.15068493150684936,S11C1_A,0.02362096357522911,0.09448385430091644,0.04724192715045822,0.001724661475995116,0.004764212096657747,197.01647044461674,197.01647044461674,4.795733782444183e-4,4.795733782444183e-4
Aspartic acid,Aspartic acid_X_HILICPos,137,0.06164383561643838,S11C1_A,0.02021654408706272,0.08086617634825088,0.02021654408706272,0.0014760911278521264,0.00203878016206764,197.01647044461674,197.01647044461674,4.1045388827520976e-4,4.1045388827520976e-4
beta-Alanine,beta-Alanine_X_HILICPos,76,0.4794520547945206,S11C1_A,0.07265333542156943,0.2179600062647083,0.07265333542156943,0.003978533992857556,0.007326879328516482,197.01647044461674,197.01647044461674,0.001106303476926712,0.001106303476926712
Butyryl-L-carnitine,Butyryl-L-carnitine_X_HILICPos,108,0.26027397260273977,S11C1_A,3.063482945553326e-4,0.003369831240108659,3.063482945553326e-4,6.151123028819837e-5,3.0894341927726156e-5,197.01647044461674,197.01647044461674,1.7104312307005578e-5,1.7104312307005578e-5
Carnitine,Carnitine_X_HILICPos,15,0.8972602739726028,S11C1_A,0.04227530446899487,0.2959271312829641,0.04227530446899487,0.005401707273710648,0.004263342524101943,197.01647044461674,197.01647044461674,0.0015020425988503947,0.0015020425988503947
Citrulline,Citrulline_X_HILICPos,123,0.15753424657534243,S11C1_A,0.006409161434539516,0.0384549686072371,0.01922748430361855,7.019379491683174e-4,0.0019390363355807332,197.01647044461674,197.01647044461674,1.9518656750094996e-4,1.9518656750094996e-4
Creatine,Creatine_X_HILICPos,56,0.6164383561643836,S11C1_A,0.028457678123166165,0.11383071249266466,0.0853730343694985,0.0020778094424040716,0.00860962428090949,197.01647044461674,197.01647044461674,5.777725701601358e-4,5.777725701601358e-4
Cystathionine,Cystathionine_X_HILICPos,138,0.0547945205479452,S11C1_A,0.0075584582606540406,0.05290920782457828,0.015116916521308081,9.657784722652287e-4,0.0015244974305474064,197.01647044461674,197.01647044461674,2.68552206346888e-4,2.68552206346888e-4
Cytosine,Cytosine_X_HILICPos,20,0.863013698630137,S11C1_A,0.04432173414532994,0.17728693658131975,0.1329652024359898,0.0032361079253307493,0.013409157163774688,197.01647044461674,197.01647044461674,8.998584543780914e-4,8.998584543780914e-4
Dexpanthenol,Dexpanthenol_X_HILICPos,142,0.0273972602739726,S11C1_A,1.6664931688451187e-4,0.001499843851960607,1.6664931688451187e-4,2.7377406760379067e-5,1.6806102953258557e-5,197.01647044461674,197.01647044461674,7.612784091481466e-6,7.612784091481466e-6
DMSP,DMSP_HILICPos_X_HILICPos,3,0.9794520547945206,S11C1_A,1.7193759811387785,8.596879905693893,NA,0.1569231875309195,NA,197.01647044461674,197.01647044461674,0.04363533610308261,0.04363533610308261
Glucosylglycerol,Glucosylglycerol_X_HILICPos,143,0.020547945205479423,S11C1_A,0.0362354797080292,0.3261193173722628,NA,0.005952820483576643,NA,197.01647044461674,197.01647044461674,0.001655289614296172,0.001655289614296172
Glutamine,Glutamine_X_HILICPos,60,0.589041095890411,S11C1_A,0.04755203171656923,0.23776015858284616,0.09510406343313846,0.004339956165720761,0.009590970495475843,197.01647044461674,197.01647044461674,0.0012068034618947397,0.0012068034618947397
Glycerophosphocholine,Glycerophosphocholine_X_HILICPos,62,0.5753424657534247,S11C1_A,0.013235597240606078,0.10588477792484863,0.013235597240606078,0.0019327682886399063,0.0013347718072414358,197.01647044461674,197.01647044461674,5.374412488757577e-4,5.374412488757577e-4
Gonyol,Gonyol_X_HILICPos,45,0.6917808219178082,S11C1_A,0.15160775866800724,1.0612543106760506,NA,0.019371610519057583,NA,197.01647044461674,197.01647044461674,0.005386627363088304,0.005386627363088304
Histidine,Histidine_X_HILICPos,121,0.17123287671232879,S11C1_A,0.09486184423228272,0.5691710653936963,0.28458553269684816,0.010389366701841712,0.028699630163054473,197.01647044461674,197.01647044461674,0.0028889516907353993,0.0028889516907353993
Homoserine,Homoserine_X_HILICPos,128,0.12328767123287676,S11C1_A,0.004867195482903979,0.019468781931615917,0.004867195482903979,3.5537350196436767e-4,4.908426263517526e-4,197.01647044461674,197.01647044461674,9.881804240873751e-5,9.881804240873751e-5
Choline,I104.1074R10.68_HILICPos_X_HILICPos,14,0.904109589041096,S11C1_A,0.13594570372843162,0.6797285186421581,0.13594570372843162,0.012407427691336122,0.013709732122673622,197.01647044461674,197.01647044461674,0.0034501101207842235,0.0034501101207842235
Proline,I116.0709R8.8_HILICPos_X_HILICPos,13,0.910958904109589,S11C1_A,0.5432144309794704,2.7160721548973523,0.5432144309794704,0.04957783577134478,0.054781608610273334,197.01647044461674,197.01647044461674,0.01378601570096073,0.01378601570096073
Betaine,I118.0864R7.19_HILICPos_X_HILICPos,1,0.9931506849315068,S11C1_A,1.6248010526317613,8.124005263158807,1.6248010526317613,0.1482915680337107,0.16385649986201709,197.01647044461674,197.01647044461674,0.04123515787702909,0.04123515787702909
Dimethylsulfonioacetate (DMS-Ac),I121.032R8.27_HILICPos_X_HILICPos,7,0.952054794520548,S11C1_A,0.2751450055435514,1.1005800221742057,NA,0.020089442577654163,NA,197.01647044461674,197.01647044461674,0.0055862335757537055,0.0055862335757537055
Leucine,I132.102R6.53_HILICPos_X_HILICPos,10,0.9315068493150684,S11C1_A,1.5707899931839968,9.42473995910398,1.5707899931839968,0.17203453488434547,0.15840964029689358,197.01647044461674,197.01647044461674,0.04783732008717194,0.04783732008717194
Trimethylammonium Propionate (TMAP),I132.102R9.3_HILICPos_X_HILICPos,4,0.9726027397260274,S11C1_A,0.275865423481264,1.655192540887584,0.275865423481264,0.0302130647796361,0.027820232299441715,197.01647044461674,197.01647044461674,0.008401290192399801,0.008401290192399801
Homarine,I138.0549R5.35_HILICPos_X_HILICPos,2,0.9863013698630136,S11C1_A,19.205202317568357,134.4364162229785,19.205202317568357,2.4539357517336904,1.9367892615538884,197.01647044461674,197.01647044461674,0.6823613067455184,0.6823613067455184
Trigonelline,I138.055R7.72_HILICPos_X_HILICPos,5,0.9657534246575342,S11C1_A,0.17986844814721428,1.2590791370305,0.17986844814721428,0.0229826069113336,0.01813921421412004,197.01647044461674,197.01647044461674,0.006390730349544249,0.006390730349544249
Ectoine,I143.0816R7.97_HILICPos_X_HILICPos,9,0.9383561643835616,S11C1_A,0.04929685456614167,0.29578112739685003,0.09859370913228334,0.005399042191093203,0.009942891199302474,197.01647044461674,197.01647044461674,0.00150130152433117,0.00150130152433117
Stachydrine hydrochloride,I144.1019R6.44_HILICPos_X_HILICPos,12,0.9178082191780822,S11C1_A,0.03696270773368335,0.2587389541357834,0.03696270773368335,0.004722892708378056,0.0037275824660834354,197.01647044461674,197.01647044461674,0.0013132859072740187,0.0013132859072740187
Glutamic acid,I148.0605R12.12_HILICPos_X_HILICPos,23,0.8424657534246576,S11C1_A,1.9032605459614587,9.516302729807293,1.9032605459614587,0.17370587634724177,0.19193833662378568,197.01647044461674,197.01647044461674,0.048302066869492614,0.048302066869492614
4-Hydroxyisoleucine,I148.0968R8.21_HILICPos_X_HILICPos,18,0.8767123287671232,S11C1_A,0.4651735949609481,2.7910415697656887,0.4651735949609481,0.05094629033596833,0.0469114153853316,197.01647044461674,197.01647044461674,0.01416653929220744,0.01416653929220744
Guanine,I152.0567R8.12_HILICPos_X_HILICPos,31,0.7876712328767124,S11C1_A,0.1309620921664971,0.6548104608324855,0.6548104608324855,0.011952585806667741,0.06603574635261047,197.01647044461674,197.01647044461674,0.003323633091968111,0.003323633091968111
Betonicine,I160.0969R8.37_HILICPos_X_HILICPos,21,0.8561643835616438,S11C1_A,0.0179941415512652,0.1259589908588564,0.0179941415512652,0.0022991930282355508,0.0018146572762469946,197.01647044461674,197.01647044461674,6.393322881817878e-4,6.393322881817878e-4
Arginine,I175.119R17.83_HILICPos_X_HILICPos,37,0.7465753424657534,S11C1_A,0.05110750413034317,0.306645024782059,0.2044300165213727,0.005597346392779991,0.02061617754350269,197.01647044461674,197.01647044461674,0.001556443601339716,0.001556443601339716
Arsenobetaine,I179.0048R7.02_HILICPos_X_HILICPos,67,0.5410958904109588,S11C1_A,0.0029321111877423068,0.014660555938711534,NA,2.6760652633454175e-4,NA,197.01647044461674,197.01647044461674,7.441284429482641e-5,7.441284429482641e-5
Acetyl-L-carnitine,I204.1232R7.22_HILICPos_X_HILICPos,32,0.7808219178082192,S11C1_A,0.007614620506437006,0.06853158455793305,0.007614620506437006,0.0012509415989692804,7.679125157762208e-4,197.01647044461674,197.01647044461674,3.478469815405507e-4,3.478469815405507e-4
Deoxyadenosine,I252.1092R3.46_HILICPos_X_HILICPos,19,0.8698630136986302,S11C1_A,0.02840015766365853,0.2840015766365853,0.14200078831829266,0.005184024106246082,0.014320369939319549,197.01647044461674,197.01647044461674,0.0014415118492157788,0.0014415118492157788
Guanosine,I284.0991R8.89_HILICPos_X_HILICPos,84,0.4246575342465754,S11C1_A,0.03769678012488459,0.3769678012488459,0.18848390062442294,0.00688098352162759,0.019008057747521474,197.01647044461674,197.01647044461674,0.0019133821674813488,0.0019133821674813488
Inosine,Inosine_X_HILICPos,88,0.3972602739726028,S11C1_A,0.031029800664123683,0.31029800664123686,0.12411920265649473,0.0056640261142165025,0.012517063599888537,197.01647044461674,197.01647044461674,0.0015749851062754911,0.0015749851062754911
Lysine,Lysine_X_HILICPos,102,0.3013698630136986,S11C1_A,0.08414435286733399,0.5048661172040039,0.16828870573466798,0.009215576029570748,0.016971430590426377,197.01647044461674,197.01647044461674,0.00256255792251606,0.00256255792251606
Methionine,Methionine_X_HILICPos,131,0.10273972602739723,S11C1_A,0.0031093012196411044,0.015546506098205522,0.0031093012196411044,2.837782217108193e-4,3.1356406006868745e-4,197.01647044461674,197.01647044461674,7.890967726262154e-5,7.890967726262154e-5
Methionine Sulfoxide,Methionine Sulfoxide_X_HILICPos,109,0.2534246575342466,S11C1_A,0.04844048335205841,0.24220241676029206,0.04844048335205841,0.004421042946120986,0.004885083032680356,197.01647044461674,197.01647044461674,0.0012293511106645143,0.0012293511106645143
N(e)-Acetyl-Lysine,N(e)-Acetyl-Lysine_X_HILICPos,146,0,S11C1_A,NA,NA,NA,NA,NA,197.01647044461674,197.01647044461674,NA,NA
Ornithine,Ornithine_X_HILICPos,136,0.06849315068493156,S11C1_A,0.017237300801755336,0.08618650400877668,0.03447460160351067,0.0015732057536648784,0.0034766641391196723,197.01647044461674,197.01647044461674,4.374583699234656e-4,4.374583699234656e-4
Propionyl-L-carnitine,Propionyl-L-carnitine_X_HILICPos,72,0.5068493150684932,S11C1_A,0.002933945145136745,0.02933945145136745,0.002933945145136745,5.355478141677762e-4,2.958799057217371e-4,197.01647044461674,197.01647044461674,1.489187750910148e-4,1.489187750910148e-4
Sarcosine,Sarcosine_X_HILICPos,127,0.13013698630136983,S11C1_A,0.023222701944278182,0.06966810583283455,0.023222701944278182,0.001271687095371542,0.002341942511524625,197.01647044461674,197.01647044461674,3.53615642771445e-4,3.53615642771445e-4
Serine,Serine_X_HILICPos,139,0.047945205479452024,S11C1_A,0.012185353002369139,0.036556059007107414,0.012185353002369139,6.672761939089408e-4,0.0012288577049585658,197.01647044461674,197.01647044461674,1.8554823830012568e-4,1.8554823830012568e-4
Threonine,Threonine_X_HILICPos,133,0.08904109589041098,S11C1_A,0.028728918803600033,0.11491567521440013,0.028728918803600033,0.0020976138145151896,0.002897228600605086,197.01647044461674,197.01647044461674,5.832795347265347e-4,5.832795347265347e-4
Tyrosine,Tyrosine_X_HILICPos,54,0.6301369863013699,S11C1_A,0.13850555741631537,1.2465500167468384,0.13850555741631537,0.022753906555688496,0.013967885983896266,197.01647044461674,197.01647044461674,0.0063271360710791735,0.0063271360710791735
Vitamin B3,Vitamin B3_X_HILICPos,113,0.226027397260274,S11C1_A,0.0010847422162551458,0.006508453297530875,0.0010847422162551458,1.18802082679813e-4,1.0939312386598889e-4,197.01647044461674,197.01647044461674,3.303507205688402e-5,3.303507205688402e-5
Adenosyl Homocysteine,Adenosyl Homocysteine_X_HILICPos,144,0.020408163265306145,S12C1_A,0.0015538545592179143,0.0217539638290508,0.009323127355307485,4.11033799320752e-4,9.918220590752643e-4,263.33119467300327,263.33119467300327,8.261066014630062e-5,8.261066014630062e-5
