Date,ID,replicate,Precursor.Ion.Name,MassFeature_Column,QC_area,ID_rep,PresAbs,LogArea,CultureID_short,Org_Name,Org_Type,Org_Type_Specific,BioVol_perFilter_uL,Species,strain,biovolArea,LogBioArea,Column,z,Vol_recon_uL,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFFlag,RFratio,intracell_conc_umolL
170821,449,A,I124.0064R10.88_HILICNeg,I124.0064R10.88_HILICNeg_X_HILICNeg,9049283,449_A,1,6.956614170201964,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,449,26691688.05120491,7.426376040559371,HILIC,-1,400,3,Taurine,20307482,9860409,15083945.5,NA,0.9593120302347369,737.8382856196271
170821,449,B,I124.0064R10.88_HILICNeg,I124.0064R10.88_HILICNeg_X_HILICNeg,10850033,449_B,1,7.035431059078199,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,449,22545991.605020363,7.353069340956325,HILIC,-1,400,3,Taurine,20307482,9860409,15083945.5,NA,0.9593120302347369,623.238806085619
170821,449,C,I124.0064R10.88_HILICNeg,I124.0064R10.88_HILICNeg_X_HILICNeg,9369941,449_C,1,6.971736856260766,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,449,16993309.635648087,7.230277970777193,HILIC,-1,400,3,Taurine,20307482,9860409,15083945.5,NA,0.9593120302347369,469.74602822109915
180227,3430,A,I124.0064R10.88_HILICNeg,I124.0064R10.88_HILICNeg_X_HILICNeg,620271872,3430_A,1,8.792582087287546,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.169351485,Ostreococcus lucimarinus,3430,3662630250.9245787,9.563793078072601,HILIC,-1,400,1.5,Taurine,54527672,16665639,31653207.666666668,NA,0.9593120302347369,48247.570745623445
180227,3430,B,I124.0064R10.88_HILICNeg,I124.0064R10.88_HILICNeg_X_HILICNeg,611864896,3430_B,1,8.786655537506475,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.172402985,Ostreococcus lucimarinus,3430,3549038875.399982,9.55011075654095,HILIC,-1,400,1.5,Taurine,54527672,16665639,31653207.666666668,NA,0.9593120302347369,46751.239543386415
180227,3430,C,I124.0064R10.88_HILICNeg,I124.0064R10.88_HILICNeg_X_HILICNeg,624820288,3430_C,1,8.795755122699271,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.175519802,Ostreococcus lucimarinus,3430,3559827899.0765953,9.551429002386342,HILIC,-1,400,1.5,Taurine,54527672,16665639,31653207.666666668,NA,0.9593120302347369,46893.36259361302
170821,1314,A,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,NA,1314_A,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.56953488,Amphidinium carterae,1314,NA,0,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,NA
170821,1314,B,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,186514,1314_B,1,5.270711436115482,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.5827728,Amphidinium carterae,1314,320045.82231703337,5.505212162553521,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,18.933599256187254
170821,1314,C,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,198104,1314_C,1,5.296893244647025,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.66859104,Amphidinium carterae,1314,296300.7102219018,5.471732692469194,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,17.52886154254475
170821,1545,A,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,1343644,1545_A,1,6.128284217143668,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.557926221,Micromonas pusilla,1545,2408282.581864888,6.381707444605835,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,142.47165287324856
170821,1545,B,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,1543670,1545_B,1,6.188554464071711,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.571037924,Micromonas pusilla,1545,2703270.544952458,6.431889512328477,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,159.92285357339824
170821,1545,C,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,1638188,1545_C,1,6.214363740328828,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.536432713,Micromonas pusilla,1545,3053855.516824158,6.484848485984863,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,180.6631191847553
170821,1771,A,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,4106592,1771_A,1,6.613481556773652,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.45029728,Alexandrium tamarense,1771,9119735.300199904,6.95998223313863,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,539.5146615144545
170821,1771,B,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,4559973,1771_B,1,6.658962271176337,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.39780864,Alexandrium tamarense,1771,11462729.91959149,7.059288059850024,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,678.12394209122
170821,1771,C,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,3393314,1771_C,1,6.530624048904682,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.23205504,Alexandrium tamarense,1771,14622884.295036213,7.165033043611737,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,865.0755982609018
170821,2021,A,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,80378088,2021_A,1,7.905137671165227,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,2021,29131179.487902854,7.464358069066988,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,1723.3722167997817
170821,2021,B,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,97388392,2021_B,1,7.988507195166327,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,2021,19037698.4555959,7.279614443604557,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,1126.251705798954
170821,2021,C,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,17516518,2021_C,1,7.243447779704335,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,1.53228256,Lingulodinium polyedra,2021,11431650.04762568,7.058108921109072,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,676.2852871246466
170821,449,A,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,207568,449_A,1,5.317160400743745,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,449,612240.8046485562,5.786922271101153,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,36.219569934015816
170821,449,B,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,643842,449_B,1,5.808779303777501,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,449,1337881.3066245532,6.126417585655627,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,79.14775555758074
170821,449,C,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,184832,449_C,1,5.266777162881489,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,449,335211.012169245,5.525318277397916,HILIC,-1,400,3,AMP,6078156.5,4184988,5131572.25,NA,1.3176149846728253,19.830757123229628
180227,3430,A,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,7042723,3430_A,1,6.847740607327838,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.169351485,Ostreococcus lucimarinus,3430,41586426.00624376,7.618951598112893,HILIC,-1,400,1.5,AMP,10899553,5593411.5,7671048.666666667,NA,1.3176149846728253,1645.7669103940054
180227,3430,B,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,7481855,3430_B,1,6.874009287220902,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.172402985,Ostreococcus lucimarinus,3430,43397479.45779477,7.637464506255378,HILIC,-1,400,1.5,AMP,10899553,5593411.5,7671048.666666667,NA,1.3176149846728253,1717.4386583597964
180227,3430,C,I346.0564R12.06_HILICNeg,I346.0564R12.06_HILICNeg_X_HILICNeg,6714052,3430_C,1,6.8269847005142585,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.175519802,Ostreococcus lucimarinus,3430,38252390.46247329,7.582658580201329,HILIC,-1,400,1.5,AMP,10899553,5593411.5,7671048.666666667,NA,1.3176149846728253,1513.8237283761255
170821,1314,A,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,NA,1314_A,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.56953488,Amphidinium carterae,1314,NA,0,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,NA
170821,1314,B,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,NA,1314_B,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.5827728,Amphidinium carterae,1314,NA,0,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,NA
170821,1314,C,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,NA,1314_C,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.66859104,Amphidinium carterae,1314,NA,0,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,NA
170821,1545,A,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,315967,1545_A,1,5.4996417267124285,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.557926221,Micromonas pusilla,1545,566323.9835433366,5.7530649541745955,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,62.38580807250592
170821,1545,B,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,314486,1545_B,1,5.497601316687236,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.571037924,Micromonas pusilla,1545,550726.995147874,5.740936364944002,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,60.66765600262456
170821,1545,C,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,321083,1545_C,1,5.506617312101418,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.536432713,Micromonas pusilla,1545,598552.2363174746,5.777102057757453,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,65.93604724743876
170821,1771,A,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,NA,1771_A,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.45029728,Alexandrium tamarense,1771,NA,0,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,NA
170821,1771,B,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,NA,1771_B,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.39780864,Alexandrium tamarense,1771,NA,0,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,NA
170821,1771,C,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,NA,1771_C,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.23205504,Alexandrium tamarense,1771,NA,0,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,NA
170821,2021,A,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,987988,2021_A,1,5.99475166972383,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,2021,358073.4062732889,5.553972067625591,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,39.44508699749322
170821,2021,B,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,1145417,2021_B,1,6.058963624518015,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,2021,223908.65075494096,5.350070872956246,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,24.665602230675404
170821,2021,C,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,279159,2021_C,1,5.445851633932211,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,1.53228256,Lingulodinium polyedra,2021,182185.0664410094,5.260512775336949,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,20.069364743398356
170821,449,A,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,NA,449_A,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,449,NA,0,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,NA
170821,449,B,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,NA,449_B,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,449,NA,0,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,NA
170821,449,C,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,NA,449_C,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,449,NA,0,HILIC,-1,400,3,UDP-glucosamine,4498233,2718812.75,3608522.875,NA,1.0062587689233913,NA
180227,3430,A,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,NA,3430_A,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.169351485,Ostreococcus lucimarinus,3430,NA,0,HILIC,-1,400,1.5,UDP-glucosamine,5993229,2434685,3794290.1666666665,NA,1.0062587689233913,NA
180227,3430,B,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,NA,3430_B,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.172402985,Ostreococcus lucimarinus,3430,NA,0,HILIC,-1,400,1.5,UDP-glucosamine,5993229,2434685,3794290.1666666665,NA,1.0062587689233913,NA
180227,3430,C,I606.0756R12.98_HILICNeg,I606.0756R12.98_HILICNeg_X_HILICNeg,NA,3430_C,0,0,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.175519802,Ostreococcus lucimarinus,3430,NA,0,HILIC,-1,400,1.5,UDP-glucosamine,5993229,2434685,3794290.1666666665,NA,1.0062587689233913,NA
170821,1314,A,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,1314_A,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.56953488,Amphidinium carterae,1314,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
170821,1314,B,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,1314_B,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.5827728,Amphidinium carterae,1314,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
170821,1314,C,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,1314_C,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.66859104,Amphidinium carterae,1314,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
170821,1545,A,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,1545_A,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.557926221,Micromonas pusilla,1545,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
170821,1545,B,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,1545_B,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.571037924,Micromonas pusilla,1545,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
170821,1545,C,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,1545_C,0,0,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.536432713,Micromonas pusilla,1545,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
170821,1771,A,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,1771_A,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.45029728,Alexandrium tamarense,1771,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
170821,1771,B,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,1771_B,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.39780864,Alexandrium tamarense,1771,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
170821,1771,C,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,1771_C,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.23205504,Alexandrium tamarense,1771,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
170821,2021,A,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,2021_A,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,2021,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
170821,2021,B,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,2021_B,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,2021,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
170821,2021,C,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,2021_C,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,1.53228256,Lingulodinium polyedra,2021,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
170821,449,A,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,449_A,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,449,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
170821,449,B,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,449_B,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,449,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
170821,449,C,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,NA,449_C,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,449,NA,0,HILIC,-1,400,3,Amino Propanesulfonic Acid,10155842,6017930,8086886,NA,0.9510270675044261,NA
180227,3430,A,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,42886496,3430_A,1,7.6323205640746945,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.169351485,Ostreococcus lucimarinus,3430,253239562.6764064,8.40353155485975,HILIC,-1,400,1.5,Amino Propanesulfonic Acid,23622226,10885359,16901892.333333332,NA,0.9510270675044261,6301.78145166777
180227,3430,B,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,46278248,3430_B,1,7.665376909088379,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.172402985,Ostreococcus lucimarinus,3430,268430665.513129,8.428832128122854,HILIC,-1,400,1.5,Amino Propanesulfonic Acid,23622226,10885359,16901892.333333332,NA,0.9510270675044261,6679.806942926269
180227,3430,C,Amino Propanesulfonic Acid,Amino Propanesulfonic Acid_X_HILICNeg,48176544,3430_C,1,7.682835642163708,3430,Ostreococcus lucimarinus CCMP3430,Prasinophyte,Prasinophyte,0.175519802,Ostreococcus lucimarinus,3430,274479252.20426124,8.43850952185078,HILIC,-1,400,1.5,Amino Propanesulfonic Acid,23622226,10885359,16901892.333333332,NA,0.9510270675044261,6830.323990958327
170821,1314,A,Cysteic Acid,Cysteic Acid_X_HILICNeg,NA,1314_A,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.56953488,Amphidinium carterae,1314,NA,0,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,NA
170821,1314,B,Cysteic Acid,Cysteic Acid_X_HILICNeg,NA,1314_B,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.5827728,Amphidinium carterae,1314,NA,0,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,NA
170821,1314,C,Cysteic Acid,Cysteic Acid_X_HILICNeg,NA,1314_C,0,0,1314,Amphidinium carterae CCMP1314,Dinoflagellate,Dinoflagellate,0.66859104,Amphidinium carterae,1314,NA,0,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,NA
170821,1545,A,Cysteic Acid,Cysteic Acid_X_HILICNeg,185387,1545_A,1,5.268079276592658,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.557926221,Micromonas pusilla,1545,332278.70105785906,5.521502504054826,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,18.852375847128457
170821,1545,B,Cysteic Acid,Cysteic Acid_X_HILICNeg,173748,1545_B,1,5.239919814160206,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.571037924,Micromonas pusilla,1545,304267.0069667737,5.483254862416973,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,17.263086544387466
170821,1545,C,Cysteic Acid,Cysteic Acid_X_HILICNeg,174606,1545_C,1,5.242059163322128,1545,Micromonas pusilla CCMP1545,Prasinophyte,Prasinophyte,0.536432713,Micromonas pusilla,1545,325494.69070131076,5.512543908978162,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,18.46747391815953
170821,1771,A,Cysteic Acid,Cysteic Acid_X_HILICNeg,NA,1771_A,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.45029728,Alexandrium tamarense,1771,NA,0,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,NA
170821,1771,B,Cysteic Acid,Cysteic Acid_X_HILICNeg,NA,1771_B,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.39780864,Alexandrium tamarense,1771,NA,0,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,NA
170821,1771,C,Cysteic Acid,Cysteic Acid_X_HILICNeg,NA,1771_C,0,0,1771,Alexandrium tamarense CCMP1771,Dinoflagellate,Dinoflagellate,0.23205504,Alexandrium tamarense,1771,NA,0,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,NA
170821,2021,A,Cysteic Acid,Cysteic Acid_X_HILICNeg,NA,2021_A,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,2.75917726,Lingulodinium polyedra,2021,NA,0,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,NA
170821,2021,B,Cysteic Acid,Cysteic Acid_X_HILICNeg,NA,2021_B,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,5.11555492,Lingulodinium polyedra,2021,NA,0,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,NA
170821,2021,C,Cysteic Acid,Cysteic Acid_X_HILICNeg,NA,2021_C,0,0,2021,Lingulodinium polyedra CCMP2021,Dinoflagellate,Dinoflagellate,1.53228256,Lingulodinium polyedra,2021,NA,0,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,NA
170821,449,A,Cysteic Acid,Cysteic Acid_X_HILICNeg,NA,449_A,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.33903,Heterocapsa triquetra,449,NA,0,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,NA
170821,449,B,Cysteic Acid,Cysteic Acid_X_HILICNeg,NA,449_B,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.48124,Heterocapsa triquetra,449,NA,0,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,NA
170821,449,C,Cysteic Acid,Cysteic Acid_X_HILICNeg,NA,449_C,0,0,449,Heterocapsa triquetra CCMP449,Dinoflagellate,Dinoflagellate,0.55139,Heterocapsa triquetra,449,NA,0,HILIC,-1,400,3,Cysteic Acid,7053170.5,6644435,6848802.75,NA,1.0293942725472796,NA
