MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,23486154,170425,Smp,S6C1,A,170425,23147885.153789572,170425_Smp_S6C1_A I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,2563835,170425,Smp,S6C1,B,170425,3579036.521688828,170425_Smp_S6C1_B I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,2668120,170425,Smp,S6C1,C,170425,3306486.278416414,170425_Smp_S6C1_C I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5355021,170425,Smp,S6C2,A,170425,4462479.687770211,170425_Smp_S6C2_A I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5843881,170425,Smp,S6C2,B,170425,5108435.1029348,170425_Smp_S6C2_B I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,3452707,170425,Smp,S8C1,A,170425,4305488.161475845,170425_Smp_S8C1_A I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4586916,170425,Smp,S9C1,A,170425,3978172.5781305525,170425_Smp_S9C1_A I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4061236,170425,Smp,S9C1,B,170425,3744093.220405272,170425_Smp_S9C1_B I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,2596247,170425,Smp,S9C2,A,170425,3293731.819965074,170425_Smp_S9C2_A I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,1786812,170425,Smp,S9C2,B,170425,2140123.2286722423,170425_Smp_S9C2_B I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5347803,170425,Smp,U3,A,170425,5865799.210170668,170425_Smp_U3_A I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,11086639,170425,Smp,U3,B,170425,13641978.728595328,170425_Smp_U3_B I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4440231,170425,Smp,U4,A,170425,3437014.6319906204,170425_Smp_U4_A I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,3999524,170425,Smp,U4,B,170425,3588256.403880044,170425_Smp_U4_B I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,10464863,170425,Smp,U6,A,170425,8676373.913835116,170425_Smp_U6_A I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,17615412,170425,Smp,U6,B,170425,18401441.856931344,170425_Smp_U6_B I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,13488095,170425,Smp,U7,A,170425,13509390.841304682,170425_Smp_U7_A I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,2152781,170425,Smp,U7,B,170425,2660343.1275120936,170425_Smp_U7_B I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,19246524,170425,Smp,U8,A,170425,17690112.175047636,170425_Smp_U8_A I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,15166479,170425,Smp,U8,B,170425,15677347.40099773,170425_Smp_U8_B I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4239733,170425,Smp,U9,A,170425,4942862.45866106,170425_Smp_U9_A I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,3171184,170425,Smp,U9,B,170425,3002381.989039656,170425_Smp_U9_B I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,20702112,180716,Poo,TruePoo10,Full1,180716,17716064.822748497,180716_Poo_TruePoo10_Full1 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,19507510,180716,Poo,TruePoo10,Full2,180716,15838981.856772585,180716_Poo_TruePoo10_Full2 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,16691731,180716,Poo,TruePoo10,Full3,180716,12963466.397933967,180716_Poo_TruePoo10_Full3 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,15112984,180716,Poo,TruePoo10,Half1,180716,24419004.198936004,180716_Poo_TruePoo10_Half1 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,15915455,180716,Poo,TruePoo10,Half2,180716,25235833.728895083,180716_Poo_TruePoo10_Half2 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,10782675,180716,Poo,TruePoo10,Half3,180716,16912863.78860418,180716_Poo_TruePoo10_Half3 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,73906744,180716,Smp,S7E41D30,1,180716,46623753.71140427,180716_Smp_S7E41D30_1 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,53174656,180716,Smp,S7E41D40,1,180716,37337515.19159089,180716_Smp_S7E41D40_1 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,11689942,180716,Smp,S7E41D60,1,180716,14278060.78649278,180716_Smp_S7E41D60_1 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4559067,180716,Smp,S7E41D80,1,180716,3884520.2175343595,180716_Smp_S7E41D80_1 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,3454070,180716,Smp,S7E41D100,1,180716,3281868.005509798,180716_Smp_S7E41D100_1 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4237526,180716,Smp,S7E41D120,1,180716,4341480.8907836145,180716_Smp_S7E41D120_1 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,3703047,180716,Smp,S7E41D140,1,180716,4106917.607439611,180716_Smp_S7E41D140_1 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5875332,180716,Smp,S7E41D160,1,180716,6813106.890804973,180716_Smp_S7E41D160_1 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4620388,180716,Smp,S7E41D180,1,180716,5748201.230864649,180716_Smp_S7E41D180_1 I137.0459R1.05_CyanoAq
I137.0459R1.05_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,2518723,180716,Smp,S7E41D250,1,180716,3045383.9074779707,180716_Smp_S7E41D250_1 I137.0459R1.05_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,7646317,170410,Poo,April11AqExtracts,Full1,170410,4818046.544816184,170410_Poo_April11AqExtracts_Full1 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,7372761,170410,Poo,April11AqExtracts,Full2,170410,5146805.9730576705,170410_Poo_April11AqExtracts_Full2 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,6416299,170410,Poo,April11AqExtracts,Full3,170410,6246795.94256866,170410_Poo_April11AqExtracts_Full3 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5528676,170410,Poo,April11AqExtracts,Half1,170410,6605458.5196062,170410_Poo_April11AqExtracts_Half1 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4848854,170410,Poo,April11AqExtracts,Half2,170410,8185708.819311658,170410_Poo_April11AqExtracts_Half2 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4419897,170410,Poo,April11AqExtracts,Half3,170410,8434674.943499062,170410_Poo_April11AqExtracts_Half3 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,14114686,170413,Smp,KM1513-15m,A,170413,13419999.502537565,170413_Smp_KM1513-15m_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,10425242,170413,Smp,KM1513-15m,B,170413,11235407.284491036,170413_Smp_KM1513-15m_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,11275651,170413,Smp,KM1513-15m,C,170413,12990637.75075574,170413_Smp_KM1513-15m_C I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,6135134,170413,Smp,KM1513-45m,A,170413,5607067.417937387,170413_Smp_KM1513-45m_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5042122,170413,Smp,KM1513-45m,B,170413,4507203.678997839,170413_Smp_KM1513-45m_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5712572,170413,Smp,KM1513-45m,C,170413,5442591.653945789,170413_Smp_KM1513-45m_C I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,7542652,170413,Smp,KM1513-75m,A,170413,6287011.047925607,170413_Smp_KM1513-75m_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,6376682,170413,Smp,KM1513-75m,B,170413,6295393.822292242,170413_Smp_KM1513-75m_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,8442992,170413,Smp,KM1513-75m,C,170413,8087760.777926891,170413_Smp_KM1513-75m_C I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5890053,170413,Smp,KM1513-125m,A,170413,6093262.17360882,170413_Smp_KM1513-125m_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5015842,170413,Smp,KM1513-125m,B,170413,5616667.739284352,170413_Smp_KM1513-125m_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,8518122,170413,Smp,KM1513-125m,C,170413,11010116.31862074,170413_Smp_KM1513-125m_C I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,7314657,170425,Poo,TruePoo,Full1,170425,6221408.360785357,170425_Poo_TruePoo_Full1 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4998616,170425,Poo,TruePoo,Full2,170425,5027873.097332928,170425_Poo_TruePoo_Full2 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4241716,170425,Poo,TruePoo,Full3,170425,5158959.127534365,170425_Poo_TruePoo_Full3 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,3832906,170425,Poo,TruePoo,Full4,170425,4958286.428891532,170425_Poo_TruePoo_Full4 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,6334043,170425,Poo,TruePoo,Half1,170425,5534677.6413133,170425_Poo_TruePoo_Half1 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5016331,170425,Poo,TruePoo,Half2,170425,4745383.134157234,170425_Poo_TruePoo_Half2 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4360074,170425,Poo,TruePoo,Half3,170425,4770077.638294103,170425_Poo_TruePoo_Half3 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,3758761,170425,Poo,TruePoo,Half4,170425,4784358.681510421,170425_Poo_TruePoo_Half4 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,2709647,170425,Smp,S11C1,A,170425,3220405.1692173537,170425_Smp_S11C1_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,9228464,170425,Smp,S12C1,A,170425,8020466.459429893,170425_Smp_S12C1_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,10423835,170425,Smp,S12C1,B,170425,9333892.527589513,170425_Smp_S12C1_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,1432024,170425,Smp,S13C1,A,170425,1820809.2652023495,170425_Smp_S13C1_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4027850,170425,Smp,S13C1,B,170425,3385935.913336832,170425_Smp_S13C1_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5889952,170425,Smp,S14C1,A,170425,4969123.778292552,170425_Smp_S14C1_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,11796227,170425,Smp,S14C1,B,170425,11242079.51487177,170425_Smp_S14C1_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5173263,170425,Smp,S14C1,C,170425,5967161.564135046,170425_Smp_S14C1_C I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,6868519,170425,Smp,S2C1,B,170425,5796751.406281991,170425_Smp_S2C1_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,8155647,170425,Smp,S2C1,C,170425,7674790.794139241,170425_Smp_S2C1_C I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,3248240,170425,Smp,S2C3,A,170425,2992033.7514202595,170425_Smp_S2C3_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,3729489,170425,Smp,S4C1,A,170425,3129582.9103416824,170425_Smp_S4C1_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,2648577,170425,Smp,S4C1,B,170425,2499076.7454369985,170425_Smp_S4C1_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,2111007,170425,Smp,S4C1,C,170425,2606511.1514760535,170425_Smp_S4C1_C I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,1165351,170425,Smp,S4C2,A,170425,1392722.4744914582,170425_Smp_S4C2_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,3581221,170425,Smp,S4C2,B,170425,2754901.2335501383,170425_Smp_S4C2_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,23486154,170425,Smp,S6C1,A,170425,23147885.153789572,170425_Smp_S6C1_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,2563835,170425,Smp,S6C1,B,170425,3579036.521688828,170425_Smp_S6C1_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,2668120,170425,Smp,S6C1,C,170425,3306486.278416414,170425_Smp_S6C1_C I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5355021,170425,Smp,S6C2,A,170425,4462479.687770211,170425_Smp_S6C2_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5843881,170425,Smp,S6C2,B,170425,5108435.1029348,170425_Smp_S6C2_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,3452707,170425,Smp,S8C1,A,170425,4305488.161475845,170425_Smp_S8C1_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4586916,170425,Smp,S9C1,A,170425,3978172.5781305525,170425_Smp_S9C1_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4061236,170425,Smp,S9C1,B,170425,3744093.220405272,170425_Smp_S9C1_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,2596247,170425,Smp,S9C2,A,170425,3293731.819965074,170425_Smp_S9C2_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,1786812,170425,Smp,S9C2,B,170425,2140123.2286722423,170425_Smp_S9C2_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,5347803,170425,Smp,U3,A,170425,5865799.210170668,170425_Smp_U3_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,11086639,170425,Smp,U3,B,170425,13641978.728595328,170425_Smp_U3_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4440231,170425,Smp,U4,A,170425,3437014.6319906204,170425_Smp_U4_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,3999524,170425,Smp,U4,B,170425,3588256.403880044,170425_Smp_U4_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,10464863,170425,Smp,U6,A,170425,8676373.913835116,170425_Smp_U6_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,17615412,170425,Smp,U6,B,170425,18401441.856931344,170425_Smp_U6_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,13488095,170425,Smp,U7,A,170425,13509390.841304682,170425_Smp_U7_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,2152781,170425,Smp,U7,B,170425,2660343.1275120936,170425_Smp_U7_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,19246524,170425,Smp,U8,A,170425,17690112.175047636,170425_Smp_U8_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,15166479,170425,Smp,U8,B,170425,15677347.40099773,170425_Smp_U8_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,4239733,170425,Smp,U9,A,170425,4942862.45866106,170425_Smp_U9_A I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,3171184,170425,Smp,U9,B,170425,3002381.989039656,170425_Smp_U9_B I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,20702112,180716,Poo,TruePoo10,Full1,180716,17716064.822748497,180716_Poo_TruePoo10_Full1 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,19507510,180716,Poo,TruePoo10,Full2,180716,15838981.856772585,180716_Poo_TruePoo10_Full2 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,16691731,180716,Poo,TruePoo10,Full3,180716,12963466.397933967,180716_Poo_TruePoo10_Full3 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,15112984,180716,Poo,TruePoo10,Half1,180716,24419004.198936004,180716_Poo_TruePoo10_Half1 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,15915455,180716,Poo,TruePoo10,Half2,180716,25235833.728895083,180716_Poo_TruePoo10_Half2 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,10782675,180716,Poo,TruePoo10,Half3,180716,16912863.78860418,180716_Poo_TruePoo10_Half3 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,73906744,180716,Smp,S7E41D30,1,180716,46623753.71140427,180716_Smp_S7E41D30_1 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,53174656,180716,Smp,S7E41D40,1,180716,37337515.19159089,180716_Smp_S7E41D40_1 I137.0459R1.2_CyanoAq
I137.0459R1.2_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.29084165175497934,0.19576128874038295,11689942,180716,Smp,S7E41D60,1,180716,14278060.78649278,180716_Smp_S7E41D60_1 I137.0459R1.2_CyanoAq
